0.200, 4.781e-7
0.199, 4.647e-7
0.198, 4.561e-7
0.197, 4.475e-7
0.196, 4.408e-7
0.195, 4.333e-7
0.194, 4.277e-7
0.193, 4.206e-7
0.192, 4.148e-7
0.191, 4.078e-7
0.190, 4.028e-7
0.189, 3.962e-7
0.188, 3.911e-7
0.187, 3.838e-7
0.186, 3.792e-7
0.185, 3.728e-7
0.184, 3.678e-7
0.183, 3.611e-7
0.182, 3.568e-7
0.181, 3.506e-7
0.180, 3.461e-7
0.179, 3.399e-7
0.178, 3.349e-7
0.177, 3.286e-7
0.176, 3.242e-7
0.175, 3.184e-7
0.174, 3.133e-7
0.173, 3.077e-7
0.172, 3.034e-7
0.171, 2.973e-7
0.170, 2.930e-7
0.169, 2.870e-7
0.168, 2.823e-7
0.167, 2.766e-7
0.166, 2.723e-7
0.165, 2.662e-7
0.164, 2.619e-7
0.163, 2.564e-7
0.162, 2.524e-7
0.161, 2.468e-7
0.160, 2.426e-7
0.159, 2.368e-7
0.158, 2.326e-7
0.157, 2.266e-7
0.156, 2.225e-7
0.155, 2.163e-7
0.154, 2.124e-7
0.153, 2.072e-7
0.152, 2.029e-7
0.151, 1.977e-7
0.150, 1.936e-7
0.149, 1.880e-7
0.148, 1.841e-7
0.147, 1.786e-7
0.146, 1.742e-7
0.145, 1.681e-7
0.144, 1.642e-7
0.143, 1.591e-7
0.142, 1.550e-7
0.141, 1.495e-7
0.140, 1.455e-7
0.139, 1.395e-7
0.138, 1.360e-7
0.137, 1.307e-7
0.136, 1.264e-7
0.135, 1.204e-7
0.134, 1.164e-7
0.133, 1.112e-7
0.132, 1.073e-7
0.131, 1.021e-7
0.130, 9.803e-8
0.129, 9.235e-8
0.128, 8.861e-8
0.127, 8.350e-8
0.126, 7.930e-8
0.125, 7.402e-8
0.124, 6.963e-8
0.123, 6.402e-8
0.122, 6.054e-8
0.121, 5.521e-8
0.120, 5.118e-8
0.119, 4.585e-8
0.118, 4.197e-8
0.117, 3.668e-8
0.116, 3.284e-8
0.115, 2.744e-8
0.114, 2.344e-8
0.113, 1.765e-8
0.112, 1.421e-8
0.111, 8.604e-9
0.110, 4.387e-9
0.109, -7.806e-10
0.108, -4.958e-9
0.107, -1.057e-8
0.106, -1.435e-8
0.105, -1.961e-8
0.104, -2.379e-8
0.103, -2.940e-8
0.102, -3.278e-8
0.101, -3.826e-8
0.100, -4.233e-8
0.099, -4.780e-8
0.098, -5.191e-8
0.097, -5.761e-8
0.096, -6.137e-8
0.095, -6.666e-8
0.094, -7.073e-8
0.093, -7.624e-8
0.092, -8.043e-8
0.091, -8.551e-8
0.090, -8.936e-8
0.089, -9.506e-8
0.088, -9.934e-8
0.087, -1.050e-7
0.086, -1.086e-7
0.085, -1.141e-7
0.084, -1.182e-7
0.083, -1.239e-7
0.082, -1.282e-7
0.081, -1.334e-7
0.080, -1.372e-7
0.079, -1.428e-7
0.078, -1.471e-7
0.077, -1.529e-7
0.076, -1.567e-7
0.075, -1.622e-7
0.074, -1.662e-7
0.073, -1.717e-7
0.072, -1.765e-7
0.071, -1.817e-7
0.070, -1.855e-7
0.069, -1.913e-7
0.068, -1.953e-7
0.067, -2.013e-7
0.066, -2.056e-7
0.065, -2.111e-7
0.064, -2.151e-7
0.063, -2.206e-7
0.062, -2.254e-7
0.061, -2.307e-7
0.060, -2.345e-7
0.059, -2.403e-7
0.058, -2.443e-7
0.057, -2.503e-7
0.056, -2.548e-7
0.055, -2.604e-7
0.054, -2.645e-7
0.053, -2.703e-7
0.052, -2.749e-7
0.051, -2.803e-7
0.050, -2.846e-7
0.049, -2.903e-7
0.048, -2.943e-7
0.047, -3.003e-7
0.046, -3.050e-7
0.045, -3.108e-7
0.044, -3.149e-7
0.043, -3.211e-7
0.042, -3.256e-7
0.041, -3.310e-7
0.040, -3.353e-7
0.039, -3.407e-7
0.038, -3.451e-7
0.037, -3.515e-7
0.036, -3.560e-7
0.035, -3.616e-7
0.034, -3.660e-7
0.033, -3.724e-7
0.032, -3.766e-7
0.031, -3.820e-7
0.030, -3.867e-7
0.029, -3.924e-7
0.028, -3.970e-7
0.027, -4.033e-7
0.026, -4.077e-7
0.025, -4.137e-7
0.024, -4.185e-7
0.023, -4.245e-7
0.022, -4.286e-7
0.021, -4.349e-7
0.020, -4.394e-7
0.019, -4.455e-7
0.018, -4.500e-7
0.017, -4.565e-7
0.016, -4.609e-7
0.015, -4.671e-7
0.014, -4.723e-7
0.013, -4.778e-7
0.012, -4.823e-7
0.011, -4.883e-7
0.010, -4.930e-7
0.009, -4.990e-7
0.008, -5.038e-7
0.007, -5.102e-7
0.006, -5.150e-7
0.005, -5.216e-7
0.004, -5.260e-7
0.003, -5.320e-7
0.002, -5.370e-7
0.001, -5.433e-7
-0.000, -5.476e-7
-0.001, -5.536e-7
-0.002, -5.587e-7
-0.003, -5.652e-7
-0.004, -5.704e-7
-0.005, -5.766e-7
-0.006, -5.813e-7
-0.007, -5.874e-7
-0.008, -5.929e-7
-0.009, -5.990e-7
-0.010, -6.038e-7
-0.011, -6.102e-7
-0.012, -6.157e-7
-0.013, -6.221e-7
-0.014, -6.268e-7
-0.015, -6.333e-7
-0.016, -6.382e-7
-0.017, -6.448e-7
-0.018, -6.498e-7
-0.019, -6.561e-7
-0.020, -6.609e-7
-0.021, -6.680e-7
-0.022, -6.729e-7
-0.023, -6.793e-7
-0.024, -6.844e-7
-0.025, -6.911e-7
-0.026, -6.962e-7
-0.027, -7.027e-7
-0.028, -7.077e-7
-0.029, -7.146e-7
-0.030, -7.197e-7
-0.031, -7.265e-7
-0.032, -7.315e-7
-0.033, -7.377e-7
-0.034, -7.432e-7
-0.035, -7.496e-7
-0.036, -7.548e-7
-0.037, -7.620e-7
-0.038, -7.673e-7
-0.039, -7.734e-7
-0.040, -7.790e-7
-0.041, -7.860e-7
-0.042, -7.914e-7
-0.043, -7.979e-7
-0.044, -8.031e-7
-0.045, -8.100e-7
-0.046, -8.155e-7
-0.047, -8.217e-7
-0.048, -8.270e-7
-0.049, -8.340e-7
-0.050, -8.400e-7
-0.051, -8.464e-7
-0.052, -8.518e-7
-0.053, -8.591e-7
-0.054, -8.648e-7
-0.055, -8.709e-7
-0.056, -8.767e-7
-0.057, -8.836e-7
-0.058, -8.895e-7
-0.059, -8.963e-7
-0.060, -9.018e-7
-0.061, -9.088e-7
-0.062, -9.146e-7
-0.063, -9.212e-7
-0.064, -9.267e-7
-0.065, -9.337e-7
-0.066, -9.397e-7
-0.067, -9.466e-7
-0.068, -9.522e-7
-0.069, -9.597e-7
-0.070, -9.652e-7
-0.071, -9.718e-7
-0.072, -9.776e-7
-0.073, -9.848e-7
-0.074, -9.906e-7
-0.075, -9.979e-7
-0.076, -1.004e-6
