Azo-dye 1-2.csv;;Kemi1\Kemi01;15-09-2017 13:15:47;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
382;0.1028
383;0.0958
384;0.0895
385;0.0849
386;0.0801
387;0.0764
388;0.0733
389;0.0704
390;0.0676
391;0.0658
392;0.064
393;0.0622
394;0.0604
395;0.0594
396;0.0588
397;0.0573
398;0.0571
399;0.0564
400;0.0557
401;0.0548
402;0.0549
403;0.0547
404;0.054
405;0.054
406;0.0538
407;0.0534
408;0.0535
409;0.0531
410;0.0534
411;0.0534
412;0.0529
413;0.0532
414;0.0533
415;0.0531
416;0.0529
417;0.0529
418;0.0528
419;0.0527
420;0.0526
421;0.0526
422;0.0525
423;0.0522
424;0.052
425;0.0518
426;0.0516
427;0.0513
428;0.051
429;0.0507
430;0.0497
431;0.0495
432;0.0492
433;0.0488
434;0.0481
435;0.0475
436;0.0468
437;0.0468
438;0.0458
439;0.0453
440;0.0447
441;0.0444
442;0.0442
443;0.0431
444;0.0425
445;0.0421
446;0.0416
447;0.0416
448;0.0409
449;0.0401
450;0.0398
451;0.0393
452;0.0387
453;0.0383
454;0.0374
455;0.0371
456;0.0365
457;0.0362
458;0.0352
459;0.0348
460;0.0342
461;0.0338
462;0.0331
463;0.0327
464;0.0326
465;0.0317
466;0.0314
467;0.0312
468;0.0307
469;0.0308
470;0.0305
471;0.0299
472;0.0301
473;0.0298
474;0.0297
475;0.0298
476;0.0295
477;0.0291
478;0.0296
479;0.0292
480;0.0295
481;0.0291
482;0.0292
483;0.0296
484;0.0295
485;0.0292
486;0.0291
487;0.0293
488;0.0295
489;0.0294
490;0.0292
491;0.0292
492;0.0292
493;0.0294
494;0.029
495;0.0293
496;0.0289
497;0.0289
498;0.0293
499;0.0289
500;0.0285
501;0.0288
502;0.0284
503;0.0281
504;0.0283
505;0.0281
506;0.0283
507;0.0285
508;0.0275
509;0.028
510;0.0272
511;0.027
512;0.0278
513;0.0272
514;0.027
515;0.0261
516;0.0264
517;0.0258
518;0.0257
519;0.0252
520;0.025
521;0.0252
522;0.0253
523;0.0243
524;0.0243
525;0.0235
526;0.0238
527;0.0235
528;0.0228
529;0.023
530;0.0225
531;0.0215
532;0.0215
533;0.0211
534;0.0211
535;0.0203
536;0.0197
537;0.0195
538;0.0193
539;0.0184
540;0.018
541;0.0179
542;0.0174
543;0.0167
544;0.0165
545;0.0155
546;0.0152
547;0.0147
548;0.0144
549;0.0137
550;0.0129
551;0.0137
552;0.0123
553;0.0115
554;0.0114
555;0.0109
556;0.0104
557;0.01
558;0.0095
559;0.0098
560;0.0089
561;0.0084
562;0.0083
563;0.0081
564;0.0087
565;0.0072
566;0.0075
567;0.0075
568;0.0073
569;0.0067
570;0.0058
571;0.0055
572;0.0062
573;0.0051
574;0.0046
575;0.0054
576;0.0041
577;0.0039
578;0.0036
579;0.0042
580;0.0033
581;0.0033
582;0.0041
583;0.0032
584;0.0038
585;0.0027
586;0.0036
587;0.0035
588;0.0031
589;0.002
590;0.0029
591;0.0027
592;0.0027
593;0.0012
594;0.0025
595;0.0024
596;0.0022
597;0.0021
598;0.0018
599;0.0008
600;0.0004
601;0.0009
602;0.0008
603;0.0014
604;0.0005
605;0.0007
606;0.0006
607;0.0017
608;-0.0003
609;-0.0001
610;0
611;0.0009
612;0.001
613;-0.0004
614;0.0012
615;0.001
616;0.0008
617;0.0008
618;-0.0005
619;0.0007
620;0.0004
621;-0.0006
622;0.0011
623;0
624;0.0006
625;0.0005
626;0.0004
627;0.0008
628;0.0003
629;0.0001
630;0.0002
631;0.0003
632;0.0007
633;-0.0007
634;0.0002
635;-0.001
636;0.0001
637;0.0001
638;0.0005
639;0.0004
640;0.0006
641;0.0006
642;0.0001
643;-0.0004
644;-0.0014
645;-0.0011
646;0.0001
647;0.0007
648;0.0007
649;-0.0012
650;0.0003
651;0.0007
652;0.0003
653;0.0001
654;-0.0005
655;-0.0003
656;0
657;0.0005
658;0.0004
659;-0.0004
660;0.0002
661;-0.0001
662;0.0001
663;-0.0012
664;0.0005
665;0.0002
666;0
667;-0.0003
668;-0.0006
669;-0.0006
670;-0.002
671;-0.0006
672;-0.0001
673;-0.0015
674;-0.0017
675;-0.0006
676;-0.0004
677;-0.0014
678;-0.0017
679;-0.0016
680;-0.0019
681;-0.0012
682;-0.0009
683;-0.0019
684;-0.002
685;-0.0015
686;-0.0022
687;-0.002
688;-0.0018
689;-0.0009
690;-0.0017
691;-0.0005
692;-0.0007
693;-0.0021
694;-0.0018
695;-0.002
696;-0.0009
697;-0.0019
698;-0.0023
699;-0.002
700;-0.0017
701;-0.0021
702;-0.0026
703;-0.0006
704;-0.0007
705;-0.0011
706;-0.0012
707;-0.0012
708;-0.0008
709;-0.0005
710;-0.0006
711;-0.0006
712;-0.0015
713;-0.0016
714;-0.0011
715;-0.0006
716;-0.0008
717;-0.0012
718;-0.0028
719;-0.0007
720;-0.0019
721;-0.0028
722;-0.0023
723;-0.0008
724;-0.0001
725;-0.0007
726;-0.0009
727;-0.0012
728;-0.0016
729;-0.0013
730;-0.0006
731;-0.0005
732;-0.0032
733;-0.0006
734;-0.0008
735;-0.0011
736;-0.0024
737;-0.0004
738;-0.0012
739;-0.0015
740;-0.0012
741;-0.0014
742;-0.0009
743;-0.0012
744;0.0001
745;-0.0005
746;-0.0007
747;-0.0006
748;-0.0012
749;-0.0009
750;-0.0002
751;-0.0008
752;-0.0008
753;-0.0012
754;-0.001
755;-0.0017
756;-0.0014
757;-0.0008
758;-0.0009
759;-0.0009
760;-0.0012
761;-0.002
762;-0.0018
763;-0.001
764;-0.0015
765;-0.0012
766;-0.0014
767;-0.0019
768;-0.0008
769;-0.0003
770;-0.0009
771;-0.0009
772;-0.001
773;-0.0012
774;-0.0016
775;-0.0008
776;-0.0009
777;-0.0015
778;-0.0013
779;-0.0008
780;-0.0007
781;-0.0003
782;-0.0009
783;-0.0012
784;-0.0013
785;-0.002
786;-0.0012
787;-0.0009
788;-0.0006
789;-0.0011
790;-0.0017
791;-0.002
792;-0.0008
793;-0.0016
794;-0.0017
795;-0.001
796;-0.0013
797;-0.0012
798;-0.002
799;-0.0009
800;-0.0023
