171020_100min.csv;;Kemi1\Kemi01;20-10-2017 14:42:24;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
512;0.0764
513;0.0754
514;0.074
515;0.073
516;0.072
517;0.0714
518;0.0705
519;0.07
520;0.0689
521;0.0678
522;0.0671
523;0.0665
524;0.0656
525;0.0648
526;0.0636
527;0.0632
528;0.0623
529;0.0615
530;0.0611
531;0.0603
532;0.0595
533;0.0587
534;0.0584
535;0.0574
536;0.0568
537;0.0564
538;0.0553
539;0.0551
540;0.0542
541;0.0535
542;0.053
543;0.0525
544;0.0518
545;0.0511
546;0.0505
547;0.05
548;0.0496
549;0.0485
550;0.0478
551;0.0472
552;0.0466
553;0.0468
554;0.0462
555;0.0458
556;0.0448
557;0.0443
558;0.0442
559;0.0432
560;0.0429
561;0.0423
562;0.0417
563;0.0427
564;0.0411
565;0.0402
566;0.0404
567;0.0401
568;0.0399
569;0.039
570;0.0391
571;0.038
572;0.0374
573;0.037
574;0.037
575;0.0363
576;0.0356
577;0.0363
578;0.0352
579;0.0349
580;0.0348
581;0.0343
582;0.0341
583;0.034
584;0.0326
585;0.0329
586;0.0322
587;0.0326
588;0.032
589;0.0315
590;0.0311
591;0.0307
592;0.0306
593;0.0298
594;0.03
595;0.0299
596;0.0295
597;0.0295
598;0.0287
599;0.0291
600;0.0286
601;0.0272
602;0.0276
603;0.0278
604;0.0276
605;0.0272
606;0.0264
607;0.0267
608;0.0265
609;0.0266
610;0.0258
611;0.0256
612;0.0249
613;0.0255
614;0.025
615;0.0244
616;0.0244
617;0.024
618;0.0234
619;0.0232
620;0.0232
621;0.0227
622;0.0228
623;0.0223
624;0.0228
625;0.0226
626;0.022
627;0.0217
628;0.0218
629;0.022
630;0.021
631;0.0211
632;0.0206
633;0.0211
634;0.0208
635;0.021
636;0.0197
637;0.0209
638;0.0199
639;0.0193
640;0.0198
641;0.0187
642;0.0181
643;0.0189
644;0.0182
645;0.0188
646;0.0177
647;0.0185
648;0.0174
649;0.0191
650;0.017
651;0.0177
652;0.0173
653;0.0173
654;0.0175
655;0.0171
656;0.0173
657;0.0175
658;0.017
659;0.0167
660;0.0176
661;0.0154
662;0.0166
663;0.0159
664;0.0159
665;0.0163
666;0.0158
667;0.015
668;0.0157
669;0.0169
670;0.0159
671;0.0167
672;0.0159
673;0.0159
674;0.0155
675;0.0154
676;0.0155
677;0.0155
678;0.0151
679;0.0153
680;0.0155
681;0.0149
682;0.0158
683;0.0158
684;0.0151
685;0.0158
686;0.015
687;0.0155
688;0.0154
689;0.0143
690;0.0156
691;0.0146
692;0.016
693;0.0145
694;0.0143
695;0.0143
696;0.0131
697;0.0153
698;0.0132
699;0.015
700;0.0151
701;0.0138
702;0.0144
703;0.0136
704;0.0127
705;0.0131
706;0.0137
707;0.0125
708;0.0134
709;0.0131
710;0.0126
711;0.0122
712;0.0131
713;0.0127
714;0.0124
715;0.0127
716;0.0121
717;0.0123
718;0.0124
719;0.0124
720;0.0117
721;0.0122
722;0.0123
723;0.0119
724;0.0119
725;0.0112
726;0.0124
727;0.0116
728;0.0113
729;0.012
730;0.0115
731;0.011
732;0.0111
733;0.0121
734;0.0111
735;0.0126
736;0.0127
737;0.0125
738;0.0118
739;0.0109
740;0.0111
741;0.0106
742;0.0115
743;0.0111
744;0.0106
745;0.0112
746;0.0105
747;0.01
748;0.0113
749;0.0107
750;0.0108
751;0.0099
752;0.0108
753;0.0111
754;0.01
755;0.0101
756;0.0103
757;0.0108
758;0.0099
759;0.0104
760;0.0104
761;0.0108
762;0.0101
763;0.0097
764;0.01
765;0.0102
766;0.0104
767;0.0096
768;0.0097
769;0.0096
770;0.0089
771;0.0088
772;0.0089
773;0.0081
774;0.01
775;0.0086
776;0.0083
777;0.0094
778;0.0092
779;0.0087
780;0.0084
781;0.0091
782;0.0084
783;0.0087
784;0.0094
785;0.0083
786;0.0082
787;0.0085
788;0.0092
789;0.0081
790;0.0086
791;0.0085
792;0.0085
793;0.0082
794;0.0079
795;0.0075
796;0.0074
797;0.0076
798;0.0075
799;0.0084
800;0.0086
