171020_60min.csv;;Kemi1\Kemi01;20-10-2017 13:58:41;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.9702
201;3.0058
202;3.0669
203;3.1053
204;3.1425
205;3.1404
206;3.1557
207;3.1327
208;3.1263
209;3.1202
210;3.1076
211;3.0955
212;3.0999
213;3.1008
214;3.1141
215;3.1008
216;3.0993
217;3.1081
218;3.1214
219;3.1262
220;3.1255
221;3.131
222;3.1383
223;3.151
224;3.1553
225;3.1625
226;3.1836
227;3.2042
228;3.2301
229;3.2354
230;3.2275
231;3.2162
232;3.205
233;3.1844
234;3.1947
235;3.1919
236;3.1811
237;3.1734
238;3.1645
239;3.1642
240;3.1627
241;3.1758
242;3.1896
243;3.1908
244;3.1747
245;3.1554
246;3.1617
247;3.1788
248;3.1666
249;3.1557
250;3.1313
251;3.1208
252;3.1305
253;3.1128
254;3.0853
255;3.0843
256;3.1004
257;3.091
258;3.0801
259;3.0859
260;3.0983
261;3.0861
262;3.0583
263;3.0374
264;3.0217
265;3.0172
266;3.0014
267;2.9972
268;2.982
269;2.9728
270;2.9666
271;2.9745
272;2.9785
273;2.9683
274;2.9633
275;2.9557
276;2.9556
277;2.9566
278;2.9538
279;2.9531
280;2.9514
281;2.9587
282;2.9591
283;2.9707
284;2.9738
285;2.9721
286;2.9863
287;2.9941
288;2.9947
289;2.9848
290;2.9957
291;3.0023
292;3.0022
293;3.0075
294;3.0218
295;3.0395
296;3.0582
297;3.0801
298;3.0981
299;3.0962
300;3.1002
301;3.0157
302;2.9056
303;2.7941
304;2.6724
305;2.5889
306;2.5295
307;2.4928
308;2.4759
309;2.4687
310;2.4718
311;2.4845
312;2.5027
313;2.5279
314;2.5656
315;2.5971
316;2.6242
317;2.665
318;2.7036
319;2.7407
320;2.7648
321;2.7885
322;2.8223
323;2.8583
324;2.8809
325;2.879
326;2.8924
327;2.8826
328;2.878
329;2.882
330;2.8781
331;2.8818
332;2.8866
333;2.9009
334;2.89
335;2.8838
336;2.8721
337;2.8666
338;2.8702
339;2.8678
340;2.854
341;2.8572
342;2.8511
343;2.8584
344;2.8717
345;2.8692
346;2.8589
347;2.8372
348;2.8244
349;2.8262
350;2.8257
351;2.8143
352;2.8199
353;2.8169
354;2.816
355;2.8162
356;2.8071
357;2.7968
358;2.7588
359;2.6909
360;2.6214
361;2.5219
362;2.4016
363;2.2426
364;2.0513
365;1.8746
366;1.7147
367;1.5551
368;1.4036
369;1.2572
370;1.1226
371;1.0067
372;0.9061
373;0.8071
374;0.7234
375;0.6531
376;0.5906
377;0.5406
378;0.5018
379;0.4634
380;0.4274
381;0.3976
382;0.3733
383;0.3518
384;0.3339
385;0.3185
386;0.3045
387;0.2931
388;0.2831
389;0.2748
390;0.2671
391;0.2596
392;0.2542
393;0.2485
394;0.2432
395;0.2389
396;0.2343
397;0.23
398;0.2265
399;0.2227
400;0.2196
401;0.2162
402;0.2136
403;0.2109
404;0.208
405;0.2056
406;0.2031
407;0.2005
408;0.1984
409;0.196
410;0.1938
411;0.192
412;0.1902
413;0.1879
414;0.1862
415;0.1842
416;0.1822
417;0.1803
418;0.1787
419;0.1766
420;0.1747
421;0.1731
422;0.171
423;0.1697
424;0.168
425;0.1664
426;0.1647
427;0.1632
428;0.1616
429;0.1601
430;0.1585
431;0.1568
432;0.1552
433;0.1539
434;0.1524
435;0.1512
436;0.1498
437;0.1484
438;0.1473
439;0.1459
440;0.1445
441;0.1434
442;0.1421
443;0.141
444;0.1399
445;0.1386
446;0.1375
447;0.1366
448;0.1356
449;0.1345
450;0.1336
451;0.1326
452;0.1317
453;0.1306
454;0.1296
455;0.1288
456;0.1277
457;0.1267
458;0.1258
459;0.1248
460;0.1236
461;0.1231
462;0.1222
463;0.121
464;0.1206
465;0.1195
466;0.1184
467;0.1178
468;0.1169
469;0.1159
470;0.1151
471;0.1142
472;0.1138
473;0.1125
474;0.1116
475;0.1112
476;0.1099
477;0.1091
478;0.1084
479;0.1076
480;0.1069
481;0.1058
482;0.1048
483;0.1037
484;0.1032
485;0.1024
486;0.1017
487;0.1007
488;0.1
489;0.0993
490;0.0982
491;0.097
492;0.0966
493;0.0956
494;0.0941
495;0.0933
496;0.0921
497;0.091
498;0.0901
499;0.0885
500;0.0874
501;0.0861
502;0.0846
503;0.0835
504;0.0826
505;0.0818
506;0.0801
507;0.0796
508;0.0783
509;0.0772
510;0.0762
511;0.0754
512;0.0742
513;0.0735
514;0.0719
515;0.0712
516;0.0701
517;0.0695
518;0.0685
519;0.0676
520;0.0671
521;0.0659
522;0.0647
523;0.0643
524;0.0634
525;0.0624
526;0.0612
527;0.0606
528;0.0599
529;0.0588
530;0.0584
531;0.0577
532;0.0569
533;0.056
534;0.0552
535;0.0541
536;0.0534
537;0.0533
538;0.0522
539;0.0512
540;0.0508
541;0.0497
542;0.0493
543;0.0485
544;0.0478
545;0.0476
546;0.046
547;0.0455
548;0.0451
549;0.0439
550;0.0433
551;0.0429
552;0.0424
553;0.0413
554;0.0409
555;0.0404
556;0.0393
557;0.0392
558;0.0381
559;0.0378
560;0.0371
561;0.0364
562;0.0359
563;0.0355
564;0.0345
565;0.034
566;0.034
567;0.0328
568;0.0332
569;0.032
570;0.0318
571;0.0313
572;0.0307
573;0.0304
574;0.0297
575;0.0294
576;0.0289
577;0.0286
578;0.0279
579;0.0275
580;0.0273
581;0.0261
582;0.0261
583;0.0258
584;0.0257
585;0.0251
586;0.0242
587;0.0236
588;0.0244
589;0.0242
590;0.0228
591;0.0232
592;0.023
593;0.022
594;0.0219
595;0.0215
596;0.0218
597;0.0211
598;0.0208
599;0.0202
600;0.02
601;0.0192
602;0.0195
603;0.0194
604;0.0191
605;0.0187
606;0.0186
607;0.0184
608;0.0176
609;0.0174
610;0.0173
611;0.0168
612;0.0169
613;0.0164
614;0.0155
615;0.0156
616;0.0154
617;0.0154
618;0.0148
619;0.0149
620;0.0148
621;0.0146
622;0.0141
623;0.0138
624;0.0135
625;0.0131
626;0.0135
627;0.0131
628;0.0129
629;0.0132
630;0.0125
631;0.0124
632;0.0125
633;0.012
634;0.0128
635;0.0123
636;0.0115
637;0.0115
638;0.0113
639;0.0108
640;0.0104
641;0.0109
642;0.01
643;0.0104
644;0.0104
645;0.0101
646;0.0104
647;0.01
648;0.0104
649;0.0101
650;0.0101
651;0.0093
652;0.0097
653;0.0097
654;0.0099
655;0.0093
656;0.0091
657;0.0088
658;0.0094
659;0.0089
660;0.009
661;0.0093
662;0.0087
663;0.0081
664;0.0085
665;0.0083
666;0.0087
667;0.0079
668;0.0087
669;0.0082
670;0.0088
671;0.008
672;0.0081
673;0.0079
674;0.0086
675;0.0081
676;0.0088
677;0.0076
678;0.0079
679;0.0079
680;0.008
681;0.0078
682;0.0081
683;0.0079
684;0.0082
685;0.0075
686;0.0084
687;0.0076
688;0.0075
689;0.0083
690;0.0082
691;0.0073
692;0.0076
693;0.0073
694;0.0076
695;0.0073
696;0.0068
697;0.007
698;0.0067
699;0.0071
700;0.0076
701;0.0072
702;0.0071
703;0.0067
704;0.0063
705;0.0064
706;0.0068
707;0.0066
708;0.0067
709;0.0067
710;0.0063
711;0.0066
712;0.0058
713;0.0057
714;0.0062
715;0.006
716;0.0061
717;0.0052
718;0.0062
719;0.0057
720;0.0063
721;0.0052
722;0.0056
723;0.0056
724;0.006
725;0.0057
726;0.0057
727;0.0057
728;0.0056
729;0.0053
730;0.0059
731;0.0055
732;0.0059
733;0.0059
734;0.0049
735;0.0052
736;0.005
737;0.005
738;0.0054
739;0.0042
740;0.0053
741;0.006
742;0.0048
743;0.0052
