171020_20min.csv;;Kemi1\Kemi01;20-10-2017 13:19:16;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
396;0.2944
397;0.292
398;0.2901
399;0.2884
400;0.2871
401;0.286
402;0.2852
403;0.2842
404;0.2834
405;0.2829
406;0.2827
407;0.2822
408;0.282
409;0.2816
410;0.2815
411;0.2814
412;0.2811
413;0.2811
414;0.281
415;0.2808
416;0.2805
417;0.2805
418;0.2803
419;0.28
420;0.2796
421;0.2791
422;0.2784
423;0.2781
424;0.2778
425;0.2775
426;0.2766
427;0.276
428;0.2755
429;0.2749
430;0.2738
431;0.273
432;0.272
433;0.2711
434;0.2702
435;0.2694
436;0.2683
437;0.2674
438;0.2664
439;0.2654
440;0.2642
441;0.2632
442;0.2621
443;0.2609
444;0.26
445;0.2589
446;0.2578
447;0.2568
448;0.2556
449;0.2547
450;0.2537
451;0.2525
452;0.2514
453;0.2505
454;0.2493
455;0.2483
456;0.2468
457;0.2459
458;0.245
459;0.2439
460;0.243
461;0.2425
462;0.2415
463;0.2405
464;0.2402
465;0.2394
466;0.2386
467;0.2381
468;0.2374
469;0.2372
470;0.2366
471;0.2365
472;0.2361
473;0.2356
474;0.2352
475;0.2351
476;0.2349
477;0.2346
478;0.2347
479;0.2345
480;0.2345
481;0.2342
482;0.2345
483;0.2341
484;0.2345
485;0.2345
486;0.2347
487;0.2345
488;0.2348
489;0.2347
490;0.2345
491;0.2341
492;0.2338
493;0.2333
494;0.2326
495;0.2316
496;0.2306
497;0.2297
498;0.2286
499;0.2272
500;0.2258
501;0.2247
502;0.223
503;0.2209
504;0.2197
505;0.2179
506;0.2161
507;0.2144
508;0.2124
509;0.2109
510;0.209
511;0.2069
512;0.2051
513;0.2033
514;0.2009
515;0.1992
516;0.1971
517;0.1948
518;0.193
519;0.1909
520;0.1887
521;0.1866
522;0.1843
523;0.1819
524;0.1794
525;0.1769
526;0.1747
527;0.1723
528;0.1697
529;0.1673
530;0.1652
531;0.1626
532;0.1599
533;0.1568
534;0.1546
535;0.1521
536;0.1491
537;0.1464
538;0.1439
539;0.1409
540;0.1382
541;0.1352
542;0.1327
543;0.1303
544;0.1274
545;0.1246
546;0.1218
547;0.1188
548;0.1164
549;0.1138
550;0.1109
551;0.1087
552;0.106
553;0.1031
554;0.1009
555;0.0986
556;0.0957
557;0.0932
558;0.0908
559;0.0887
560;0.0861
561;0.0839
562;0.0817
563;0.0795
564;0.0768
565;0.075
566;0.0726
567;0.0709
568;0.0689
569;0.0669
570;0.0646
571;0.0629
572;0.0612
573;0.0598
574;0.0582
575;0.0562
576;0.055
577;0.0535
578;0.052
579;0.0503
580;0.049
581;0.0472
582;0.0456
583;0.045
584;0.0441
585;0.0423
586;0.0413
587;0.0395
588;0.0383
589;0.0378
590;0.0366
591;0.0356
592;0.0347
593;0.0335
594;0.033
595;0.0319
596;0.0309
597;0.0304
598;0.0295
599;0.0291
600;0.0282
601;0.0279
602;0.0266
603;0.0262
604;0.0256
605;0.0248
606;0.0244
607;0.0238
608;0.0233
609;0.0231
610;0.0224
611;0.022
612;0.0212
613;0.021
614;0.02
615;0.0197
616;0.0193
617;0.0191
618;0.0185
619;0.0179
620;0.0181
621;0.0176
622;0.0171
623;0.0169
624;0.0163
625;0.0162
626;0.0159
627;0.0158
628;0.0152
629;0.0152
630;0.0151
631;0.0146
632;0.0139
633;0.0137
634;0.0142
635;0.0135
636;0.0133
637;0.0133
638;0.0128
639;0.012
640;0.0127
641;0.0122
642;0.0123
643;0.0119
644;0.0118
645;0.0111
646;0.0113
647;0.0107
648;0.0109
649;0.0102
650;0.0107
651;0.0104
652;0.0105
653;0.0109
654;0.0101
655;0.0098
656;0.0101
657;0.0101
658;0.0102
659;0.01
660;0.0096
661;0.0091
662;0.0099
663;0.0093
664;0.0097
665;0.009
666;0.0082
667;0.0094
668;0.0091
669;0.0088
670;0.0087
671;0.0089
672;0.0087
673;0.0088
674;0.009
675;0.0085
676;0.0083
677;0.0081
678;0.008
679;0.0081
680;0.0084
681;0.0079
682;0.0084
683;0.0087
684;0.0086
685;0.0082
686;0.0078
687;0.0083
688;0.0076
689;0.0081
690;0.0081
691;0.0072
692;0.0082
693;0.0082
694;0.0076
695;0.0082
696;0.0079
697;0.0072
698;0.0076
699;0.0078
700;0.0071
701;0.0065
702;0.0077
703;0.0071
704;0.007
705;0.0071
706;0.0069
707;0.0073
708;0.0067
709;0.007
710;0.0071
711;0.0071
712;0.0068
713;0.0065
714;0.0065
715;0.0067
716;0.0064
717;0.006
718;0.007
719;0.0059
720;0.006
721;0.0071
722;0.0059
723;0.0075
724;0.0058
725;0.006
726;0.0063
727;0.007
728;0.0061
729;0.006
730;0.0064
731;0.0056
732;0.0066
733;0.0061
734;0.0064
735;0.0062
736;0.0065
737;0.0056
738;0.0065
739;0.0058
740;0.0059
741;0.005
742;0.0063
743;0.0062
744;0.0052
745;0.006
746;0.0051
747;0.0049
748;0.0055
749;0.0048
750;0.0058
751;0.0055
752;0.0048
753;0.0049
754;0.0047
755;0.0052
756;0.0056
757;0.0056
758;0.0047
759;0.0051
760;0.005
761;0.0051
762;0.0046
763;0.0041
764;0.0045
765;0.0044
766;0.0046
767;0.0041
768;0.0039
769;0.0044
770;0.0048
771;0.0039
772;0.0048
773;0.0048
774;0.0054
775;0.0042
776;0.004
777;0.0041
778;0.0048
779;0.0044
780;0.0043
781;0.0042
782;0.0044
783;0.0044
784;0.0039
785;0.0045
786;0.004
787;0.0032
788;0.0042
789;0.003
790;0.004
791;0.0029
792;0.0034
793;0.0036
794;0.0035
795;0.0033
796;0.003
797;0.0033
798;0.003
799;0.003
800;0.0029
