171020_40min.csv;;Kemi1\Kemi01;20-10-2017 13:38:17;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.973
201;3.0059
202;3.0653
203;3.1144
204;3.1528
205;3.1645
206;3.1701
207;3.1562
208;3.1396
209;3.1359
210;3.1307
211;3.1297
212;3.1201
213;3.1127
214;3.13
215;3.1184
216;3.1186
217;3.1235
218;3.1433
219;3.1458
220;3.1433
221;3.1503
222;3.1536
223;3.1597
224;3.1803
225;3.1732
226;3.196
227;3.2194
228;3.2438
229;3.2625
230;3.2492
231;3.2324
232;3.2174
233;3.2034
234;3.2002
235;3.201
236;3.1984
237;3.1943
238;3.1792
239;3.1774
240;3.1833
241;3.1899
242;3.2077
243;3.2069
244;3.184
245;3.1647
246;3.1746
247;3.1892
248;3.1905
249;3.1729
250;3.1518
251;3.1422
252;3.1483
253;3.1585
254;3.1311
255;3.1068
256;3.1157
257;3.0954
258;3.1146
259;3.1244
260;3.131
261;3.125
262;3.132
263;3.0772
264;3.0712
265;3.0613
266;3.0426
267;3.0403
268;3.0283
269;3.0182
270;3.0034
271;3.0256
272;3.0267
273;3.0489
274;3.0114
275;3.0016
276;3.0074
277;3.0035
278;3.0028
279;2.9969
280;2.9975
281;3.0068
282;3.0153
283;3.0163
284;3.0267
285;3.0295
286;3.0456
287;3.0519
288;3.0474
289;3.0448
290;3.0538
291;3.0658
292;3.0759
293;3.0703
294;3.088
295;3.1082
296;3.1288
297;3.1601
298;3.1885
299;3.2043
300;3.2753
301;3.2427
302;3.2472
303;3.2138
304;3.1832
305;3.1425
306;3.1036
307;3.0735
308;3.0536
309;3.0318
310;3.0177
311;2.9999
312;2.9863
313;2.9724
314;2.9802
315;2.9823
316;2.9699
317;2.9668
318;2.9623
319;2.9786
320;2.9699
321;2.9636
322;2.9702
323;2.9859
324;2.9905
325;2.9734
326;2.966
327;2.952
328;2.9351
329;2.9278
330;2.9317
331;2.9239
332;2.9274
333;2.9311
334;2.9243
335;2.9081
336;2.8972
337;2.8974
338;2.8997
339;2.8866
340;2.8785
341;2.8762
342;2.8804
343;2.8736
344;2.8916
345;2.8908
346;2.8746
347;2.8588
348;2.849
349;2.8348
350;2.8382
351;2.8327
352;2.8334
353;2.8358
354;2.8344
355;2.8297
356;2.8284
357;2.8254
358;2.7909
359;2.7293
360;2.6684
361;2.5731
362;2.4602
363;2.2989
364;2.1042
365;1.9227
366;1.7561
367;1.5901
368;1.4314
369;1.2774
370;1.1357
371;1.0145
372;0.9091
373;0.805
374;0.7176
375;0.6447
376;0.579
377;0.5272
378;0.4869
379;0.4474
380;0.4099
381;0.3797
382;0.3551
383;0.3334
384;0.3154
385;0.2997
386;0.2867
387;0.2755
388;0.2661
389;0.2584
390;0.2513
391;0.2444
392;0.2395
393;0.2347
394;0.2301
395;0.2268
396;0.2231
397;0.2199
398;0.2169
399;0.2141
400;0.2116
401;0.2097
402;0.2073
403;0.2053
404;0.2033
405;0.2015
406;0.2
407;0.1982
408;0.1966
409;0.1951
410;0.1936
411;0.1924
412;0.1912
413;0.1895
414;0.1884
415;0.187
416;0.1855
417;0.1844
418;0.1832
419;0.1815
420;0.1805
421;0.179
422;0.178
423;0.1767
424;0.1755
425;0.1742
426;0.1732
427;0.1722
428;0.1711
429;0.17
430;0.1688
431;0.1676
432;0.1663
433;0.1655
434;0.1645
435;0.1634
436;0.1627
437;0.1618
438;0.1608
439;0.1597
440;0.1588
441;0.1579
442;0.1572
443;0.1561
444;0.1553
445;0.1545
446;0.1538
447;0.1531
448;0.1524
449;0.1516
450;0.1509
451;0.1502
452;0.1494
453;0.1485
454;0.1478
455;0.147
456;0.1459
457;0.1454
458;0.1444
459;0.143
460;0.1426
461;0.1421
462;0.1409
463;0.1403
464;0.1394
465;0.1387
466;0.1379
467;0.1369
468;0.1364
469;0.1359
470;0.1348
471;0.1339
472;0.133
473;0.1324
474;0.1316
475;0.1308
476;0.1302
477;0.129
478;0.1285
479;0.1274
480;0.1266
481;0.126
