20171130_0min.csv;;Kemi1\Kemi01;30-11-2017 15:44:02;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
720;0.0165
721;0.0164
722;0.0168
723;0.0156
724;0.0167
725;0.0164
726;0.0163
727;0.0159
728;0.0157
729;0.016
730;0.0156
731;0.0157
732;0.0156
733;0.0162
734;0.015
735;0.0152
736;0.0154
737;0.0156
738;0.0154
739;0.015
740;0.0152
741;0.0146
742;0.0146
743;0.015
744;0.0143
745;0.0151
746;0.0147
747;0.0142
748;0.0141
749;0.0136
750;0.0138
751;0.0135
752;0.0136
753;0.0136
754;0.0139
755;0.0138
756;0.0138
757;0.0132
758;0.0136
759;0.0134
760;0.0133
761;0.0129
762;0.0131
763;0.0127
764;0.0127
765;0.0129
766;0.0127
767;0.0126
768;0.0124
769;0.0122
770;0.0119
771;0.0122
772;0.0119
773;0.0116
774;0.0118
775;0.0118
776;0.0123
777;0.0117
778;0.0122
779;0.0117
780;0.0121
781;0.012
782;0.0114
783;0.0112
784;0.0117
785;0.0118
786;0.0115
787;0.0118
788;0.0121
789;0.012
790;0.0106
791;0.0112
792;0.0107
793;0.0104
794;0.0112
795;0.0103
796;0.0105
797;0.0103
798;0.011
799;0.0107
800;0.0107
