20171130_40min.csv;;Kemi1\Kemi01;30-11-2017 15:53:39;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;3.2709
201;3.3469
202;3.4228
203;3.4795
204;3.4683
205;3.5334
206;3.5215
207;3.5033
208;3.528
209;3.5282
210;3.4981
211;3.5037
212;3.5071
213;3.4588
214;3.4997
215;3.5172
216;3.4909
217;3.4955
218;3.5446
219;3.5201
220;3.5586
221;3.5537
222;3.5654
223;3.591
224;3.6185
225;3.6494
226;3.6321
227;3.6663
228;3.7183
229;3.7428
230;3.7342
231;3.7062
232;3.7085
233;3.6613
234;3.6808
235;3.6699
236;3.6661
237;3.6602
238;3.6486
239;3.6577
240;3.6445
241;3.6809
242;3.7024
243;3.7043
244;3.6816
245;3.6399
246;3.6682
247;3.7072
248;3.7139
249;3.6676
250;3.6308
251;3.6241
252;3.6249
253;3.5918
254;3.5739
255;3.5517
256;3.528
257;3.5201
258;3.5559
259;3.5774
260;3.5779
261;3.5682
262;3.5799
263;3.5107
264;3.4807
265;3.4933
266;3.4777
267;3.4754
268;3.4622
269;3.4512
270;3.4454
271;3.4555
272;3.4601
273;3.4773
274;3.4423
275;3.4312
276;3.4376
277;3.4373
278;3.4348
279;3.4318
280;3.4294
281;3.4328
282;3.4601
283;3.4551
284;3.4395
285;3.4549
286;3.4602
287;3.464
288;3.5136
289;3.4555
290;3.4615
291;3.4682
292;3.4605
293;3.4768
294;3.4825
295;3.4978
296;3.5008
297;3.5048
298;3.4509
299;3.2867
300;3.0411
301;2.7837
302;2.5384
303;2.3527
304;2.215
305;2.128
306;2.0763
307;2.0501
308;2.0459
309;2.0574
310;2.0849
311;2.1272
312;2.1751
313;2.2368
314;2.3132
315;2.3852
316;2.4608
317;2.5506
318;2.6363
319;2.7188
320;2.7991
321;2.8765
322;2.959
323;3.0409
324;3.1126
325;3.1477
326;3.2042
327;3.2288
328;3.2255
329;3.249
330;3.2756
331;3.2983
332;3.3051
333;3.3341
334;3.323
335;3.3175
336;3.319
337;3.3149
338;3.3033
339;3.2975
340;3.2989
341;3.2995
342;3.2869
343;3.3133
344;3.3228
345;3.3205
346;3.3255
347;3.2871
348;3.2797
349;3.2651
350;3.2722
351;3.2625
352;3.2569
353;3.2553
