20171130_80min.csv;;Kemi1\Kemi01;30-11-2017 16:02:47;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;3.2287
201;3.2627
202;3.3377
203;3.3966
204;3.4212
205;3.4564
206;3.4582
207;3.4637
208;3.4313
209;3.4292
210;3.4444
211;3.4497
212;3.4608
213;3.4347
214;3.4503
215;3.4228
216;3.4404
217;3.4256
218;3.4543
219;3.4587
220;3.4559
221;3.4603
222;3.4694
223;3.4762
224;3.5302
225;3.5078
226;3.5361
227;3.5656
228;3.6103
229;3.6252
230;3.6185
231;3.5959
232;3.5809
233;3.5608
234;3.5663
235;3.5605
236;3.5661
237;3.5423
238;3.5387
239;3.5381
240;3.531
241;3.5566
242;3.5867
243;3.5831
244;3.5635
245;3.541
246;3.5543
247;3.576
248;3.5727
249;3.5459
250;3.5144
251;3.5047
252;3.5078
253;3.4908
254;3.4739
255;3.4576
256;3.4559
257;3.4441
258;3.443
259;3.4477
260;3.475
261;3.4624
262;3.5261
263;3.4058
264;3.3757
265;3.4022
266;3.3713
267;3.3685
268;3.3554
269;3.3386
270;3.3232
271;3.3377
272;3.3487
273;3.3938
274;3.3309
275;3.3192
276;3.3238
277;3.328
278;3.3236
279;3.3144
280;3.3144
281;3.3172
282;3.3294
283;3.3276
284;3.3259
285;3.3323
286;3.3385
287;3.3442
288;3.3806
289;3.3493
290;3.3435
291;3.3557
292;3.351
293;3.3488
294;3.3644
295;3.3808
296;3.3823
297;3.3935
298;3.3594
299;3.2208
300;3.0043
301;2.7649
302;2.5271
303;2.3498
304;2.2194
305;2.1315
306;2.0819
307;2.0563
308;2.0527
309;2.0649
310;2.0913
311;2.1327
312;2.1791
313;2.2373
314;2.3114
315;2.3812
316;2.4534
317;2.5377
318;2.6201
319;2.6988
320;2.7683
321;2.8409
322;2.9168
323;2.9928
324;3.0416
325;3.0828
326;3.1271
327;3.1519
328;3.1548
329;3.1917
330;3.215
331;3.215
332;3.2312
333;3.2496
334;3.2389
335;3.2435
336;3.2302
337;3.2402
338;3.2303
339;3.2281
340;3.2207
341;3.2147
342;3.2258
343;3.2282
344;3.2444
345;3.2478
346;3.233
347;3.2037
348;3.1989
349;3.1977
350;3.1996
351;3.1788
352;3.1806
353;3.1791
354;3.1746
355;3.1632
356;3.153
357;3.1269
358;3.073
359;2.982
360;2.881
