20171130_60min.csv;;Kemi1\Kemi01;30-11-2017 15:58:20;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;3.2816
201;3.3217
202;3.3954
203;3.4211
204;3.4265
205;3.4892
206;3.4868
207;3.4684
208;3.4587
209;3.4912
210;3.5199
211;3.4653
212;3.4925
213;3.4691
214;3.4886
215;3.4774
216;3.4586
217;3.487
218;3.5031
219;3.5006
220;3.5193
221;3.5245
222;3.5442
223;3.559
224;3.6143
225;3.5914
226;3.5854
227;3.6147
228;3.6681
229;3.6758
230;3.6883
231;3.6574
232;3.6286
233;3.6019
234;3.6049
235;3.6042
236;3.6023
237;3.5943
238;3.594
239;3.5697
240;3.5789
241;3.6062
242;3.6378
243;3.6476
244;3.6187
245;3.5812
246;3.5959
247;3.6261
248;3.62
249;3.6176
250;3.556
251;3.5446
252;3.5509
253;3.5491
254;3.5229
255;3.4852
256;3.4881
257;3.4852
258;3.4931
259;3.5109
260;3.5143
261;3.5103
262;3.5349
263;3.4482
264;3.4199
265;3.4609
266;3.4043
267;3.4101
268;3.393
269;3.3999
270;3.3876
271;3.3971
272;3.3976
273;3.3738
274;3.3753
275;3.3614
276;3.3647
277;3.3727
278;3.3662
279;3.3623
280;3.372
281;3.3627
282;3.3778
283;3.381
284;3.3641
285;3.3766
286;3.3915
287;3.4165
288;3.3869
289;3.4022
290;3.3954
291;3.4014
292;3.4021
293;3.4001
294;3.4064
295;3.4216
296;3.4258
297;3.4222
298;3.3824
299;3.2387
300;2.9946
301;2.743
302;2.5071
303;2.3227
304;2.1877
305;2.0995
306;2.0464
307;2.0197
308;2.013
309;2.0238
310;2.0504
311;2.0917
312;2.1375
313;2.1969
314;2.2723
315;2.3424
316;2.4166
317;2.5019
318;2.5858
319;2.6693
320;2.7416
321;2.8222
322;2.9065
323;2.983
324;3.0508
325;3.0927
326;3.1411
327;3.1653
328;3.1846
329;3.2112
330;3.2359
331;3.2371
332;3.2621
333;3.2725
334;3.2786
335;3.2789
336;3.28
337;3.2728
338;3.2693
339;3.265
340;3.2485
341;3.269
342;3.2371
343;3.2596
344;3.2689
345;3.2845
346;3.2659
347;3.2351
348;3.2197
349;3.2293
350;3.2195
351;3.206
352;3.1967
353;3.2113
354;3.2104
355;3.1971
356;3.1698
357;3.1439
358;3.0824
359;2.9817
360;2.8678
361;2.7342
362;2.5952
363;2.4254
364;2.2275
365;2.0506
366;1.8934
367;1.7392
368;1.5969
369;1.4604
370;1.3327
371;1.2246
372;1.1316
373;1.0411
374;0.963
375;0.8986
376;0.8407
377;0.7942
378;0.7596
379;0.7261
380;0.6942
381;0.6688
382;0.6486
383;0.6315
384;0.6186
385;0.6085
386;0.6007
387;0.5946
388;0.5911
389;0.5892
390;0.5882
391;0.5881
392;0.589
393;0.591
394;0.594
395;0.5969
396;0.6011
397;0.6057
398;0.6102
399;0.6148
400;0.62
401;0.6251
402;0.6306
403;0.6364
404;0.6418
405;0.647
406;0.6524
407;0.658
408;0.6635
409;0.6694
410;0.6744
411;0.6793
412;0.684
413;0.6889
414;0.6933
415;0.6976
416;0.702
417;0.7059
418;0.7093
419;0.7128
420;0.7159
421;0.7182
422;0.7208
423;0.723
424;0.7245
425;0.7261
426;0.7273
427;0.7284
428;0.7291
429;0.7293
430;0.7295
431;0.7294
432;0.7292
433;0.7285
434;0.7278
435;0.727
436;0.7259
437;0.7246
438;0.7233
439;0.7215
440;0.7199
441;0.718
442;0.7161
443;0.7138
444;0.7118
445;0.7094
446;0.707
447;0.7046
448;0.7023
449;0.7
450;0.6974
451;0.6948
452;0.6925
453;0.6901
454;0.6876
455;0.6851
456;0.683
457;0.6808
458;0.6788
459;0.6765
460;0.675
461;0.6735
462;0.6721
463;0.6709
464;0.6699
465;0.6689
466;0.6682
467;0.6678
468;0.6676
469;0.6678
470;0.668
471;0.6682
472;0.6689
473;0.6696
474;0.6706
475;0.6715
476;0.6727
477;0.6743
478;0.6753
479;0.6768
480;0.6782
481;0.6797
482;0.6813
483;0.6825
484;0.6833
485;0.6849
486;0.6865
487;0.6881
488;0.6891
489;0.6905
490;0.6915
491;0.6922
492;0.693
493;0.6936
494;0.6939
495;0.6942
496;0.6943
497;0.6939
498;0.6934
499;0.6926
500;0.6918
501;0.6908
502;0.689
503;0.6876
504;0.6857
505;0.6834
506;0.6807
507;0.6787
508;0.6756
509;0.6724
510;0.669
511;0.6649
512;0.6606
513;0.657
514;0.6518
515;0.6475
516;0.6427
517;0.6373
518;0.6318
519;0.6264
520;0.6204
521;0.6143
522;0.6076
523;0.6011
524;0.5946
525;0.5871
526;0.5796
527;0.573
528;0.5648
529;0.5571
530;0.5507
531;0.5426
532;0.5339
533;0.5244
534;0.5169
535;0.5089
536;0.4995
537;0.4906
538;0.4826
539;0.4732
540;0.4635
541;0.4542
542;0.4454
543;0.4368
544;0.4273
545;0.4179
546;0.4084
547;0.3989
548;0.3894
549;0.3796
550;0.3706
551;0.361
552;0.3528
553;0.3431
554;0.3338
555;0.3257
556;0.3159
557;0.307
558;0.2978
559;0.2889
560;0.2808
561;0.2722
562;0.2636
563;0.2557
564;0.247
565;0.2395
566;0.2318
567;0.2242
568;0.2172
569;0.2098
570;0.2021
571;0.1953
572;0.1891
573;0.1829
574;0.176
575;0.1702
576;0.1648
577;0.1587
578;0.1531
579;0.1475
580;0.1429
581;0.1375
582;0.1329
583;0.1281
584;0.1228
585;0.1186
586;0.1146
587;0.1102
588;0.1064
589;0.1027
590;0.0998
591;0.0962
592;0.0923
593;0.0882
594;0.0861
595;0.0828
596;0.0798
597;0.0777
598;0.0749
599;0.0724
600;0.07
601;0.0683
602;0.0651
603;0.0633
604;0.062
605;0.0591
606;0.0574
607;0.0553
608;0.0536
609;0.0524
610;0.0515
611;0.0494
612;0.0472
613;0.0469
614;0.0445
615;0.0436
616;0.0425
617;0.0414
618;0.04
619;0.039
620;0.0378
621;0.0372
622;0.0363
623;0.0344
624;0.0348
625;0.0333
626;0.0327
627;0.0322
628;0.0311
629;0.0309
630;0.03
631;0.0296
632;0.0287
633;0.0278
634;0.0274
635;0.0269
636;0.0265
637;0.0262
638;0.0254
639;0.0246
640;0.0251
641;0.0234
642;0.0239
643;0.0232
644;0.0227
645;0.0224
646;0.0221
647;0.0214
648;0.0215
649;0.0212
650;0.0207
651;0.0206
652;0.02
653;0.0196
654;0.0194
655;0.019
656;0.019
657;0.0192
658;0.0186
659;0.0181
660;0.0183
661;0.0177
662;0.0175
663;0.0168
664;0.0169
665;0.0165
666;0.0166
667;0.0166
668;0.017
669;0.0159
670;0.0156
671;0.0158
672;0.016
673;0.0163
674;0.0159
675;0.0148
676;0.0153
677;0.0157
678;0.0147
679;0.0151
680;0.0142
681;0.0142
682;0.0148
683;0.0142
684;0.0148
685;0.015
686;0.0145
