Created as New Dataset;Sample 1001 By Administrator Date fredag, september 22 2017
cm-1;%T
2499,00;83,09
2498,00;83,08
2497,00;83,08
2496,00;83,09
2495,00;83,10
2494,00;83,10
2493,00;83,10
2492,00;83,09
2491,00;83,09
2490,00;83,09
2489,00;83,08
2488,00;83,07
2487,00;83,07
2486,00;83,07
2485,00;83,07
2484,00;83,07
2483,00;83,08
2482,00;83,07
2481,00;83,07
2480,00;83,06
2479,00;83,06
2478,00;83,06
2477,00;83,06
2476,00;83,07
2475,00;83,07
2474,00;83,07
2473,00;83,07
2472,00;83,06
2471,00;83,06
2470,00;83,05
2469,00;83,05
2468,00;83,04
2467,00;83,04
2466,00;83,04
2465,00;83,03
2464,00;83,03
2463,00;83,03
2462,00;83,02
2461,00;83,02
2460,00;83,01
2459,00;83,00
2458,00;83,00
2457,00;82,99
2456,00;82,98
2455,00;82,97
2454,00;82,97
2453,00;82,97
2452,00;82,97
2451,00;82,98
2450,00;82,98
2449,00;82,98
2448,00;82,98
2447,00;82,98
2446,00;82,98
2445,00;82,98
2444,00;82,98
2443,00;82,98
2442,00;82,98
2441,00;82,99
2440,00;82,99
2439,00;83,00
2438,00;82,99
2437,00;82,99
2436,00;82,99
2435,00;82,99
2434,00;82,99
2433,00;83,00
2432,00;83,00
2431,00;83,01
2430,00;83,01
2429,00;83,01
2428,00;83,01
2427,00;83,01
2426,00;83,01
2425,00;83,01
2424,00;83,01
2423,00;83,01
2422,00;83,01
2421,00;83,01
2420,00;83,01
2419,00;83,01
2418,00;83,01
2417,00;83,01
2416,00;83,01
2415,00;83,01
2414,00;83,00
2413,00;83,00
2412,00;82,99
2411,00;82,98
2410,00;82,98
2409,00;82,98
2408,00;82,99
2407,00;83,00
2406,00;83,01
2405,00;83,01
2404,00;83,02
2403,00;83,01
2402,00;83,01
2401,00;83,01
2400,00;83,01
2399,00;83,00
2398,00;83,00
2397,00;83,00
2396,00;82,99
2395,00;82,99
2394,00;82,99
2393,00;82,98
2392,00;82,98
2391,00;82,98
2390,00;82,98
2389,00;82,98
2388,00;82,97
2387,00;82,96
2386,00;82,95
2385,00;82,93
2384,00;82,92
2383,00;82,92
2382,00;82,91
2381,00;82,92
2380,00;82,93
2379,00;82,94
2378,00;82,96
2377,00;82,98
2376,00;83,00
2375,00;83,02
2374,00;83,02
2373,00;83,01
2372,00;83,00
2371,00;82,98
2370,00;82,96
2369,00;82,95
2368,00;82,93
2367,00;82,93
2366,00;82,92
2365,00;82,92
2364,00;82,92
2363,00;82,93
2362,00;82,95
2361,00;82,98
2360,00;83,02
2359,00;83,09
2358,00;83,17
2357,00;83,24
2356,00;83,30
2355,00;83,32
2354,00;83,27
2353,00;83,15
2352,00;83,01
2351,00;82,94
2350,00;82,95
2349,00;82,95
2348,00;82,85
2347,00;82,64
2346,00;82,45
2345,00;82,40
2344,00;82,48
2343,00;82,61
2342,00;82,73
2341,00;82,82
2340,00;82,87
2339,00;82,91
2338,00;82,94
2337,00;82,97
2336,00;83,01
2335,00;83,04
2334,00;83,07
2333,00;83,07
2332,00;83,06
2331,00;83,05
2330,00;83,05
2329,00;83,06
2328,00;83,06
2327,00;83,02
2326,00;82,93
2325,00;82,81
2324,00;82,71
2323,00;82,68
2322,00;82,72
2321,00;82,78
2320,00;82,84
2319,00;82,88
2318,00;82,89
2317,00;82,89
2316,00;82,87
2315,00;82,83
2314,00;82,79
2313,00;82,76
2312,00;82,74
2311,00;82,74
2310,00;82,73
2309,00;82,73
2308,00;82,71
2307,00;82,70
2306,00;82,68
2305,00;82,67
2304,00;82,65
2303,00;82,63
2302,00;82,62
2301,00;82,60
2300,00;82,59
2299,00;82,58
2298,00;82,56
2297,00;82,55
2296,00;82,53
2295,00;82,52
2294,00;82,51
2293,00;82,50
2292,00;82,48
2291,00;82,47
2290,00;82,45
2289,00;82,43
2288,00;82,42
2287,00;82,41
2286,00;82,40
2285,00;82,41
2284,00;82,42
2283,00;82,44
2282,00;82,45
2281,00;82,46
2280,00;82,46
2279,00;82,47
2278,00;82,48
2277,00;82,50
2276,00;82,51
2275,00;82,52
2274,00;82,53
2273,00;82,55
2272,00;82,56
2271,00;82,58
2270,00;82,58
2269,00;82,57
2268,00;82,55
2267,00;82,53
2266,00;82,53
2265,00;82,55
2264,00;82,57
2263,00;82,59
2262,00;82,60
2261,00;82,60
2260,00;82,59
2259,00;82,58
2258,00;82,56
2257,00;82,56
2256,00;82,57
2255,00;82,59
2254,00;82,63
2253,00;82,66
2252,00;82,67
2251,00;82,67
2250,00;82,67
2249,00;82,68
2248,00;82,68
2247,00;82,66
2246,00;82,63
2245,00;82,61
2244,00;82,61
2243,00;82,62
2242,00;82,63
2241,00;82,64
2240,00;82,64
2239,00;82,64
2238,00;82,64
2237,00;82,63
2236,00;82,62
2235,00;82,61
2234,00;82,60
2233,00;82,60
2232,00;82,60
2231,00;82,60
2230,00;82,60
2229,00;82,61
2228,00;82,61
2227,00;82,61
2226,00;82,62
2225,00;82,62
2224,00;82,63
2223,00;82,63
2222,00;82,63
2221,00;82,63
2220,00;82,64
2219,00;82,65
2218,00;82,65
2217,00;82,65
2216,00;82,65
2215,00;82,65
2214,00;82,64
2213,00;82,63
2212,00;82,61
2211,00;82,59
2210,00;82,59
2209,00;82,61
2208,00;82,64
2207,00;82,67
2206,00;82,68
2205,00;82,66
2204,00;82,63
2203,00;82,59
2202,00;82,56
2201,00;82,55
2200,00;82,54
2199,00;82,54
2198,00;82,55
2197,00;82,57
2196,00;82,59
2195,00;82,58
2194,00;82,56
2193,00;82,52
2192,00;82,47
2191,00;82,43
2190,00;82,41
2189,00;82,40
2188,00;82,40
2187,00;82,40
2186,00;82,40
2185,00;82,41
2184,00;82,45
2183,00;82,50
2182,00;82,56
2181,00;82,62
2180,00;82,64
2179,00;82,63
2178,00;82,62
2177,00;82,62
2176,00;82,66
2175,00;82,70
2174,00;82,72
2173,00;82,72
2172,00;82,69
2171,00;82,63
2170,00;82,56
2169,00;82,51
2168,00;82,47
2167,00;82,43
2166,00;82,39
2165,00;82,35
2164,00;82,28
2163,00;82,20
2162,00;82,14
2161,00;82,16
2160,00;82,33
2159,00;82,65
2158,00;83,02
2157,00;83,31
2156,00;83,45
2155,00;83,46
2154,00;83,40
2153,00;83,33
2152,00;83,26
2151,00;83,17
2150,00;83,10
2149,00;83,05
2148,00;83,05
2147,00;83,05
2146,00;83,05
2145,00;83,04
2144,00;83,02
2143,00;83,01
2142,00;83,00
2141,00;83,00
2140,00;82,99
2139,00;82,96
2138,00;82,94
2137,00;82,94
2136,00;82,99
2135,00;83,06
2134,00;83,13
2133,00;83,19
2132,00;83,20
2131,00;83,17
2130,00;83,10
2129,00;83,01
2128,00;82,93
2127,00;82,87
2126,00;82,84
2125,00;82,83
2124,00;82,84
2123,00;82,83
2122,00;82,80
2121,00;82,76
2120,00;82,71
2119,00;82,67
2118,00;82,64
2117,00;82,63
2116,00;82,60
2115,00;82,56
2114,00;82,53
2113,00;82,50
2112,00;82,49
2111,00;82,49
2110,00;82,49
2109,00;82,49
2108,00;82,49
2107,00;82,50
2106,00;82,51
2105,00;82,52
2104,00;82,53
2103,00;82,52
2102,00;82,52
2101,00;82,51
2100,00;82,49
2099,00;82,49
2098,00;82,49
2097,00;82,50
2096,00;82,53
2095,00;82,56
2094,00;82,59
2093,00;82,60
2092,00;82,59
2091,00;82,57
2090,00;82,55
2089,00;82,53
2088,00;82,51
2087,00;82,49
2086,00;82,46
2085,00;82,44
2084,00;82,42
2083,00;82,40
2082,00;82,38
2081,00;82,37
2080,00;82,35
2079,00;82,34
2078,00;82,34
2077,00;82,35
2076,00;82,36
2075,00;82,37
2074,00;82,36
2073,00;82,34
2072,00;82,33
2071,00;82,32
2070,00;82,32
2069,00;82,35
2068,00;82,38
2067,00;82,41
2066,00;82,43
2065,00;82,43
2064,00;82,42
2063,00;82,40
2062,00;82,38
2061,00;82,37
2060,00;82,36
2059,00;82,34
2058,00;82,31
2057,00;82,30
2056,00;82,29
2055,00;82,30
2054,00;82,29
2053,00;82,23
2052,00;82,10
2051,00;81,94
2050,00;81,86
2049,00;81,90
2048,00;82,02
2047,00;82,15
2046,00;82,25
2045,00;82,32
2044,00;82,36
2043,00;82,37
2042,00;82,37
2041,00;82,37
2040,00;82,35
2039,00;82,31
2038,00;82,27
2037,00;82,25
2036,00;82,27
2035,00;82,30
2034,00;82,35
2033,00;82,40
2032,00;82,43
2031,00;82,46
2030,00;82,48
2029,00;82,50
2028,00;82,51
2027,00;82,51
2026,00;82,52
2025,00;82,54
2024,00;82,55
2023,00;82,54
2022,00;82,52
2021,00;82,51
2020,00;82,52
2019,00;82,54
2018,00;82,57
2017,00;82,62
2016,00;82,66
2015,00;82,67
2014,00;82,66
2013,00;82,65
2012,00;82,63
2011,00;82,60
2010,00;82,58
2009,00;82,58
2008,00;82,63
2007,00;82,71
2006,00;82,79
2005,00;82,84
2004,00;82,83
2003,00;82,77
2002,00;82,72
2001,00;82,68
2000,00;82,64
1999,00;82,59
1998,00;82,55
1997,00;82,52
1996,00;82,51
1995,00;82,48
1994,00;82,44
1993,00;82,40
1992,00;82,36
1991,00;82,34
1990,00;82,33
1989,00;82,34
1988,00;82,34
1987,00;82,31
1986,00;82,28
1985,00;82,24
1984,00;82,19
1983,00;82,13
1982,00;82,06
1981,00;82,00
1980,00;81,96
1979,00;82,00
1978,00;82,14
1977,00;82,35
1976,00;82,53
1975,00;82,61
1974,00;82,62
1973,00;82,61
1972,00;82,60
1971,00;82,61
1970,00;82,64
1969,00;82,66
1968,00;82,67
1967,00;82,67
1966,00;82,67
1965,00;82,68
1964,00;82,68
1963,00;82,65
1962,00;82,63
1961,00;82,64
1960,00;82,66
1959,00;82,70
1958,00;82,72
1957,00;82,71
1956,00;82,67
1955,00;82,62
1954,00;82,58
1953,00;82,55
1952,00;82,53
1951,00;82,52
1950,00;82,52
1949,00;82,54
1948,00;82,54
1947,00;82,53
1946,00;82,52
1945,00;82,52
1944,00;82,52
1943,00;82,53
1942,00;82,54
1941,00;82,55
1940,00;82,56
1939,00;82,54
1938,00;82,52
1937,00;82,49
1936,00;82,46
1935,00;82,44
1934,00;82,44
1933,00;82,45
1932,00;82,45
1931,00;82,44
1930,00;82,44
1929,00;82,44
1928,00;82,44
1927,00;82,43
1926,00;82,42
1925,00;82,41
1924,00;82,39
1923,00;82,37
1922,00;82,35
1921,00;82,34
1920,00;82,33
1919,00;82,33
1918,00;82,32
1917,00;82,33
1916,00;82,33
1915,00;82,31
1914,00;82,30
1913,00;82,29
1912,00;82,27
1911,00;82,26
1910,00;82,25
1909,00;82,25
1908,00;82,26
1907,00;82,26
1906,00;82,27
1905,00;82,28
1904,00;82,28
1903,00;82,27
1902,00;82,26
1901,00;82,26
1900,00;82,25
1899,00;82,23
1898,00;82,22
1897,00;82,22
1896,00;82,23
1895,00;82,23
1894,00;82,23
1893,00;82,22
1892,00;82,20
1891,00;82,17
1890,00;82,15
1889,00;82,14
1888,00;82,14
1887,00;82,14
1886,00;82,14
1885,00;82,15
1884,00;82,16
1883,00;82,15
1882,00;82,14
1881,00;82,14
1880,00;82,14
1879,00;82,13
1878,00;82,12
1877,00;82,12
1876,00;82,12
1875,00;82,10
1874,00;82,09
1873,00;82,09
1872,00;82,09
1871,00;82,09
1870,00;82,08
1869,00;82,08
1868,00;82,09
1867,00;82,09
1866,00;82,09
1865,00;82,09
1864,00;82,08
1863,00;82,05
1862,00;82,04
1861,00;82,04
1860,00;82,05
1859,00;82,05
1858,00;82,04
1857,00;82,04
1856,00;82,04
1855,00;82,02
1854,00;81,99
1853,00;81,99
1852,00;82,00
1851,00;82,00
1850,00;82,00
1849,00;82,00
1848,00;81,99
1847,00;81,98
1846,00;81,98
1845,00;82,00
1844,00;82,00
1843,00;81,98
1842,00;81,97
1841,00;81,98
1840,00;81,99
1839,00;81,98
1838,00;81,95
1837,00;81,94
1836,00;81,94
1835,00;81,93
1834,00;81,92
1833,00;81,91
1832,00;81,90
1831,00;81,89
1830,00;81,88
1829,00;81,87
1828,00;81,87
1827,00;81,88
1826,00;81,88
1825,00;81,87
1824,00;81,87
1823,00;81,85
1822,00;81,84
1821,00;81,84
1820,00;81,84
1819,00;81,85
1818,00;81,86
1817,00;81,88
1816,00;81,90
1815,00;81,87
1814,00;81,83
1813,00;81,79
1812,00;81,77
1811,00;81,76
1810,00;81,74
1809,00;81,74
1808,00;81,74
1807,00;81,72
1806,00;81,70
1805,00;81,68
1804,00;81,67
1803,00;81,65
1802,00;81,63
1801,00;81,62
1800,00;81,63
1799,00;81,63
1798,00;81,62
1797,00;81,61
1796,00;81,61
1795,00;81,61
1794,00;81,60
1793,00;81,60
1792,00;81,61
1791,00;81,61
1790,00;81,60
1789,00;81,60
1788,00;81,60
1787,00;81,57
1786,00;81,54
1785,00;81,52
1784,00;81,52
1783,00;81,50
1782,00;81,49
1781,00;81,49
1780,00;81,49
1779,00;81,49
1778,00;81,49
1777,00;81,49
1776,00;81,48
1775,00;81,48
1774,00;81,47
1773,00;81,45
1772,00;81,42
1771,00;81,42
1770,00;81,43
1769,00;81,45
1768,00;81,46
1767,00;81,43
1766,00;81,39
1765,00;81,37
1764,00;81,37
1763,00;81,37
1762,00;81,35
1761,00;81,32
1760,00;81,30
1759,00;81,30
1758,00;81,30
1757,00;81,29
1756,00;81,27
1755,00;81,25
1754,00;81,23
1753,00;81,21
1752,00;81,17
1751,00;81,13
1750,00;81,13
1749,00;81,14
1748,00;81,15
1747,00;81,16
1746,00;81,15
1745,00;81,12
1744,00;81,08
1743,00;81,06
1742,00;81,04
1741,00;81,01
1740,00;80,98
1739,00;80,95
1738,00;80,92
1737,00;80,91
1736,00;80,91
1735,00;80,88
1734,00;80,84
1733,00;80,83
1732,00;80,81
1731,00;80,84
1730,00;80,88
1729,00;80,89
1728,00;80,87
1727,00;80,83
1726,00;80,80
1725,00;80,79
1724,00;80,79
1723,00;80,79
1722,00;80,79
1721,00;80,80
1720,00;80,81
1719,00;80,79
1718,00;80,76
1717,00;80,78
1716,00;80,83
1715,00;80,87
1714,00;80,90
1713,00;80,93
1712,00;80,94
1711,00;80,92
1710,00;80,89
1709,00;80,88
1708,00;80,87
1707,00;80,87
1706,00;80,87
1705,00;80,89
1704,00;80,91
1703,00;80,93
1702,00;80,95
1701,00;80,94
1700,00;80,93
1699,00;80,87
1698,00;80,86
1697,00;80,94
1696,00;81,02
1695,00;80,99
1694,00;80,88
1693,00;80,85
1692,00;80,88
1691,00;80,90
1690,00;80,88
1689,00;80,87
1688,00;80,89
1687,00;80,92
1686,00;80,91
1685,00;80,86
1684,00;80,86
1683,00;80,89
1682,00;80,91
1681,00;80,95
1680,00;80,97
1679,00;80,98
1678,00;80,97
1677,00;80,96
1676,00;80,94
1675,00;80,91
1674,00;80,89
1673,00;80,86
1672,00;80,87
1671,00;80,88
1670,00;80,90
1669,00;80,92
1668,00;80,90
1667,00;80,89
1666,00;80,88
1665,00;80,87
1664,00;80,84
1663,00;80,80
1662,00;80,80
1661,00;80,80
1660,00;80,79
1659,00;80,78
1658,00;80,78
1657,00;80,77
1656,00;80,76
1655,00;80,75
1654,00;80,71
1653,00;80,73
1652,00;80,68
1651,00;80,56
1650,00;80,57
1649,00;80,64
1648,00;80,67
1647,00;80,68
1646,00;80,69
1645,00;80,67
1644,00;80,62
1643,00;80,60
1642,00;80,60
1641,00;80,59
1640,00;80,57
1639,00;80,55
1638,00;80,55
1637,00;80,55
1636,00;80,58
1635,00;80,61
1634,00;80,59
1633,00;80,56
1632,00;80,56
1631,00;80,56
1630,00;80,55
1629,00;80,53
1628,00;80,51
1627,00;80,50
1626,00;80,50
1625,00;80,49
1624,00;80,47
1623,00;80,46
1622,00;80,46
1621,00;80,47
1620,00;80,47
1619,00;80,48
1618,00;80,47
1617,00;80,44
1616,00;80,39
1615,00;80,37
1614,00;80,38
1613,00;80,41
1612,00;80,42
1611,00;80,40
1610,00;80,40
1609,00;80,42
1608,00;80,43
1607,00;80,45
1606,00;80,48
1605,00;80,49
1604,00;80,49
1603,00;80,50
1602,00;80,52
1601,00;80,53
1600,00;80,53
1599,00;80,53
1598,00;80,54
1597,00;80,55
1596,00;80,56
1595,00;80,57
1594,00;80,60
1593,00;80,61
1592,00;80,61
1591,00;80,62
1590,00;80,63
1589,00;80,63
1588,00;80,63
1587,00;80,62
1586,00;80,62
1585,00;80,61
1584,00;80,59
1583,00;80,57
1582,00;80,56
1581,00;80,55
1580,00;80,52
1579,00;80,51
1578,00;80,51
1577,00;80,48
1576,00;80,42
1575,00;80,36
1574,00;80,35
1573,00;80,37
1572,00;80,39
1571,00;80,36
1570,00;80,32
1569,00;80,28
1568,00;80,25
1567,00;80,24
1566,00;80,25
1565,00;80,23
1564,00;80,20
1563,00;80,20
1562,00;80,24
1561,00;80,21
1560,00;80,04
1559,00;79,97
1558,00;80,09
1557,00;80,11
1556,00;80,10
1555,00;80,12
1554,00;80,12
1553,00;80,07
1552,00;80,02
1551,00;80,02
1550,00;80,03
1549,00;80,04
1548,00;80,02
1547,00;80,00
1546,00;79,98
1545,00;79,96
1544,00;79,95
1543,00;79,96
1542,00;79,96
1541,00;79,95
1540,00;79,96
1539,00;79,97
1538,00;79,91
1537,00;79,87
1536,00;79,89
1535,00;79,90
1534,00;79,89
1533,00;79,89
1532,00;79,88
1531,00;79,87
1530,00;79,87
1529,00;79,86
1528,00;79,86
1527,00;79,86
1526,00;79,86
1525,00;79,86
1524,00;79,86
1523,00;79,86
1522,00;79,86
1521,00;79,85
1520,00;79,83
1519,00;79,80
1518,00;79,79
1517,00;79,79
1516,00;79,79
1515,00;79,78
1514,00;79,76
1513,00;79,74
1512,00;79,73
1511,00;79,71
1510,00;79,70
1509,00;79,70
1508,00;79,73
1507,00;79,82
1506,00;79,90
1505,00;79,84
1504,00;79,76
1503,00;79,74
1502,00;79,73
1501,00;79,71
1500,00;79,67
1499,00;79,64
1498,00;79,61
1497,00;79,61
1496,00;79,66
1495,00;79,71
1494,00;79,76
1493,00;79,83
1492,00;79,89
1491,00;79,92
1490,00;79,93
1489,00;79,95
1488,00;79,97
1487,00;79,96
1486,00;79,92
1485,00;79,88
1484,00;79,84
1483,00;79,80
1482,00;79,77
1481,00;79,76
1480,00;79,75
1479,00;79,73
1478,00;79,71
1477,00;79,69
1476,00;79,69
1475,00;79,69
1474,00;79,70
1473,00;79,71
1472,00;79,73
1471,00;79,73
1470,00;79,70
1469,00;79,69
1468,00;79,68
1467,00;79,67
1466,00;79,63
1465,00;79,61
1464,00;79,60
1463,00;79,59
1462,00;79,58
1461,00;79,58
1460,00;79,57
1459,00;79,56
1458,00;79,53
1457,00;79,52
1456,00;79,52
1455,00;79,50
1454,00;79,50
1453,00;79,52
1452,00;79,54
1451,00;79,55
1450,00;79,55
1449,00;79,57
1448,00;79,58
1447,00;79,58
1446,00;79,57
1445,00;79,53
1444,00;79,51
1443,00;79,50
1442,00;79,48
1441,00;79,46
1440,00;79,46
1439,00;79,48
1438,00;79,49
1437,00;79,47
1436,00;79,45
1435,00;79,45
1434,00;79,44
1433,00;79,43
1432,00;79,42
1431,00;79,41
1430,00;79,39
1429,00;79,38
1428,00;79,38
1427,00;79,38
1426,00;79,36
1425,00;79,34
1424,00;79,33
1423,00;79,35
1422,00;79,37
1421,00;79,36
1420,00;79,32
1419,00;79,29
1418,00;79,27
1417,00;79,27
1416,00;79,28
1415,00;79,30
1414,00;79,29
1413,00;79,26
1412,00;79,23
1411,00;79,22
1410,00;79,21
1409,00;79,19
1408,00;79,17
1407,00;79,17
1406,00;79,17
1405,00;79,17
1404,00;79,18
1403,00;79,20
1402,00;79,21
1401,00;79,21
1400,00;79,20
1399,00;79,20
1398,00;79,21
1397,00;79,21
1396,00;79,22
1395,00;79,23
1394,00;79,21
1393,00;79,18
1392,00;79,14
1391,00;79,14
1390,00;79,15
1389,00;79,14
1388,00;79,12
1387,00;79,11
1386,00;79,11
1385,00;79,11
1384,00;79,11
1383,00;79,12
1382,00;79,11
1381,00;79,10
1380,00;79,09
1379,00;79,08
1378,00;79,08
1377,00;79,07
1376,00;79,05
1375,00;79,05
1374,00;79,06
1373,00;79,07
1372,00;79,07
1371,00;79,06
1370,00;79,05
1369,00;79,05
1368,00;79,04
1367,00;79,03
1366,00;79,03
1365,00;79,02
1364,00;79,01
1363,00;79,01
1362,00;79,03
1361,00;79,04
1360,00;79,03
1359,00;79,02
1358,00;79,01
1357,00;79,00
1356,00;78,99
1355,00;78,99
1354,00;78,98
1353,00;78,98
1352,00;78,96
1351,00;78,95
1350,00;78,95
1349,00;78,94
1348,00;78,94
1347,00;78,93
1346,00;78,92
1345,00;78,92
1344,00;78,91
1343,00;78,91
1342,00;78,90
1341,00;78,89
1340,00;78,89
1339,00;78,90
1338,00;78,91
1337,00;78,91
1336,00;78,90
1335,00;78,89
1334,00;78,89
1333,00;78,89
1332,00;78,89
1331,00;78,89
1330,00;78,89
1329,00;78,89
1328,00;78,88
1327,00;78,87
1326,00;78,86
1325,00;78,85
1324,00;78,84
1323,00;78,84
1322,00;78,85
1321,00;78,85
1320,00;78,84
1319,00;78,85
1318,00;78,85
1317,00;78,85
1316,00;78,84
1315,00;78,84
1314,00;78,83
1313,00;78,83
1312,00;78,82
1311,00;78,82
1310,00;78,82
1309,00;78,81
1308,00;78,81
1307,00;78,81
1306,00;78,80
1305,00;78,79
1304,00;78,77
1303,00;78,76
1302,00;78,76
1301,00;78,75
1300,00;78,75
1299,00;78,75
1298,00;78,75
1297,00;78,75
1296,00;78,75
1295,00;78,74
1294,00;78,74
1293,00;78,74
1292,00;78,73
1291,00;78,73
1290,00;78,73
1289,00;78,73
1288,00;78,74
1287,00;78,74
1286,00;78,75
1285,00;78,75
1284,00;78,75
1283,00;78,75
1282,00;78,75
1281,00;78,75
1280,00;78,74
1279,00;78,74
1278,00;78,74
1277,00;78,74
1276,00;78,73
1275,00;78,72
1274,00;78,72
1273,00;78,72
1272,00;78,72
1271,00;78,72
1270,00;78,72
1269,00;78,72
1268,00;78,71
1267,00;78,70
1266,00;78,70
1265,00;78,69
1264,00;78,69
1263,00;78,69
1262,00;78,69
1261,00;78,68
1260,00;78,67
1259,00;78,66
1258,00;78,65
1257,00;78,64
1256,00;78,62
1255,00;78,61
1254,00;78,59
1253,00;78,57
1252,00;78,55
1251,00;78,53
1250,00;78,52
1249,00;78,50
1248,00;78,49
1247,00;78,49
1246,00;78,49
1245,00;78,48
1244,00;78,46
1243,00;78,45
1242,00;78,43
1241,00;78,42
1240,00;78,41
1239,00;78,40
1238,00;78,40
1237,00;78,39
1236,00;78,37
1235,00;78,35
1234,00;78,33
1233,00;78,32
1232,00;78,31
1231,00;78,30
1230,00;78,30
1229,00;78,29
1228,00;78,28
1227,00;78,27
1226,00;78,26
1225,00;78,25
1224,00;78,25
1223,00;78,24
1222,00;78,24
1221,00;78,24
1220,00;78,23
1219,00;78,23
1218,00;78,23
1217,00;78,23
1216,00;78,22
1215,00;78,22
1214,00;78,22
1213,00;78,21
1212,00;78,21
1211,00;78,21
1210,00;78,21
1209,00;78,20
1208,00;78,19
1207,00;78,18
1206,00;78,17
1205,00;78,16
1204,00;78,15
1203,00;78,15
1202,00;78,14
1201,00;78,14
1200,00;78,13
1199,00;78,13
1198,00;78,12
1197,00;78,11
1196,00;78,09
1195,00;78,08
1194,00;78,07
1193,00;78,06
1192,00;78,04
1191,00;78,03
1190,00;78,02
1189,00;78,00
1188,00;77,98
1187,00;77,97
1186,00;77,97
1185,00;77,96
1184,00;77,95
1183,00;77,95
1182,00;77,94
1181,00;77,93
1180,00;77,92
1179,00;77,93
1178,00;77,93
1177,00;77,93
1176,00;77,91
1175,00;77,90
1174,00;77,89
1173,00;77,88
1172,00;77,86
1171,00;77,85
1170,00;77,84
1169,00;77,82
1168,00;77,81
1167,00;77,80
1166,00;77,79
1165,00;77,78
1164,00;77,77
1163,00;77,75
1162,00;77,74
1161,00;77,74
1160,00;77,73
1159,00;77,72
1158,00;77,71
1157,00;77,70
1156,00;77,69
1155,00;77,68
1154,00;77,67
1153,00;77,66
1152,00;77,65
1151,00;77,65
1150,00;77,65
1149,00;77,64
1148,00;77,62
1147,00;77,61
1146,00;77,61
1145,00;77,61
1144,00;77,60
1143,00;77,58
1142,00;77,57
1141,00;77,55
1140,00;77,53
1139,00;77,52
1138,00;77,53
1137,00;77,53
1136,00;77,53
1135,00;77,53
1134,00;77,51
1133,00;77,49
1132,00;77,48
1131,00;77,47
1130,00;77,47
1129,00;77,46
1128,00;77,46
1127,00;77,45
1126,00;77,44
1125,00;77,43
1124,00;77,41
1123,00;77,41
1122,00;77,40
1121,00;77,39
1120,00;77,38
1119,00;77,37
1118,00;77,37
1117,00;77,36
1116,00;77,36
1115,00;77,35
1114,00;77,35
1113,00;77,34
1112,00;77,33
1111,00;77,31
1110,00;77,30
1109,00;77,29
1108,00;77,28
1107,00;77,28
1106,00;77,28
1105,00;77,28
1104,00;77,26
1103,00;77,24
1102,00;77,22
1101,00;77,20
1100,00;77,18
1099,00;77,17
1098,00;77,17
1097,00;77,17
1096,00;77,15
1095,00;77,14
1094,00;77,13
1093,00;77,12
1092,00;77,10
1091,00;77,09
1090,00;77,08
1089,00;77,07
1088,00;77,05
1087,00;77,05
1086,00;77,04
1085,00;77,04
1084,00;77,04
1083,00;77,04
1082,00;77,04
1081,00;77,03
1080,00;77,02
1079,00;77,01
1078,00;77,00
1077,00;76,99
1076,00;76,98
1075,00;76,98
1074,00;76,99
1073,00;76,99
1072,00;77,00
1071,00;76,99
1070,00;76,99
1069,00;76,97
1068,00;76,96
1067,00;76,96
1066,00;76,95
1065,00;76,95
1064,00;76,95
1063,00;76,96
1062,00;76,96
1061,00;76,95
1060,00;76,94
1059,00;76,94
1058,00;76,93
1057,00;76,92
1056,00;76,90
1055,00;76,88
1054,00;76,87
1053,00;76,87
1052,00;76,88
1051,00;76,91
1050,00;76,94
1049,00;76,97
1048,00;76,99
1047,00;77,01
1046,00;77,01
1045,00;77,00
1044,00;76,99
1043,00;76,98
1042,00;76,97
1041,00;76,96
1040,00;76,96
1039,00;76,97
1038,00;76,97
1037,00;76,97
1036,00;76,96
1035,00;76,96
1034,00;76,96
1033,00;76,95
1032,00;76,95
1031,00;76,94
1030,00;76,94
1029,00;76,94
1028,00;76,93
1027,00;76,92
1026,00;76,91
1025,00;76,90
1024,00;76,89
1023,00;76,89
1022,00;76,88
1021,00;76,88
1020,00;76,89
1019,00;76,90
1018,00;76,90
1017,00;76,90
1016,00;76,90
1015,00;76,89
1014,00;76,89
1013,00;76,89
1012,00;76,88
1011,00;76,89
1010,00;76,89
1009,00;76,88
1008,00;76,87
1007,00;76,86
1006,00;76,86
1005,00;76,86
1004,00;76,86
1003,00;76,85
1002,00;76,85
1001,00;76,84
1000,00;76,85
999,00;76,86
998,00;76,87
997,00;76,88
996,00;76,87
995,00;76,86
994,00;76,86
993,00;76,85
992,00;76,84
991,00;76,84
990,00;76,84
989,00;76,83
988,00;76,82
987,00;76,81
986,00;76,81
985,00;76,81
984,00;76,81
983,00;76,82
982,00;76,82
981,00;76,81
980,00;76,80
979,00;76,79
978,00;76,79
977,00;76,78
976,00;76,78
975,00;76,78
974,00;76,78
973,00;76,78
972,00;76,78
971,00;76,77
970,00;76,77
969,00;76,76
968,00;76,75
967,00;76,74
966,00;76,74
965,00;76,73
964,00;76,74
963,00;76,75
962,00;76,75
961,00;76,75
960,00;76,74
959,00;76,74
958,00;76,73
957,00;76,73
956,00;76,72
955,00;76,72
954,00;76,72
953,00;76,72
952,00;76,72
951,00;76,72
950,00;76,72
949,00;76,72
948,00;76,72
947,00;76,72
946,00;76,71
945,00;76,70
944,00;76,70
943,00;76,69
