60min.csv;;Kemi1\Kemi01;29-09-2017 13:59:14;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.97
201;3.0021
202;3.0612
203;3.1197
204;3.1567
205;3.1759
206;3.1916
207;3.1731
208;3.1543
209;3.1609
210;3.1474
211;3.148
212;3.1211
213;3.1299
214;3.1199
215;3.0969
216;3.0748
217;3.063
218;3.0677
219;3.055
220;3.0417
221;3.0515
222;3.0522
223;3.0652
224;3.0765
225;3.0739
226;3.0814
227;3.1029
228;3.1296
229;3.1399
230;3.1373
231;3.1178
232;3.1077
233;3.0939
234;3.0963
235;3.0953
236;3.0905
237;3.0859
238;3.0765
239;3.0771
240;3.0679
241;3.0846
242;3.0895
243;3.0877
244;3.0748
245;3.0583
246;3.0647
247;3.0696
248;3.0689
249;3.0575
250;3.0361
251;3.0213
252;3.0219
253;3.0595
254;2.9988
255;2.9821
256;2.9697
257;2.9639
258;2.9677
259;2.9736
260;2.9746
261;2.9681
262;2.9568
263;2.9238
264;2.9153
265;2.9093
266;2.8884
267;2.8858
268;2.8729
269;2.8623
270;2.8507
271;2.8597
272;2.8632
273;2.8689
274;2.8474
275;2.8404
276;2.8419
277;2.8429
278;2.8412
279;2.8378
280;2.8364
281;2.8444
282;2.8498
283;2.8548
284;2.8517
285;2.8593
286;2.8713
287;2.8847
288;2.8719
289;2.8754
290;2.8783
291;2.8889
292;2.8864
293;2.8938
294;2.9038
295;2.9154
296;2.9248
297;2.9387
298;2.9433
299;2.8878
300;2.7393
301;2.5284
302;2.3364
303;2.166
304;2.0381
305;1.9601
306;1.917
307;1.901
308;1.9049
309;1.9206
310;1.9507
311;1.9935
312;2.0404
313;2.0938
314;2.16
315;2.2218
316;2.2831
317;2.3506
318;2.4219
319;2.4829
320;2.535
321;2.5826
322;2.6345
323;2.6878
324;2.7246
325;2.7393
326;2.7605
327;2.7692
328;2.7731
329;2.7779
330;2.7837
331;2.7917
332;2.7989
333;2.8046
334;2.7991
335;2.7919
336;2.7898
337;2.7812
338;2.7847
339;2.7785
340;2.7689
341;2.7701
342;2.7671
343;2.7699
344;2.7852
345;2.7864
346;2.7723
347;2.7493
348;2.7411
349;2.735
350;2.7334
351;2.729
352;2.7242
353;2.7299
354;2.7234
355;2.7178
356;2.7078
357;2.6905
358;2.649
359;2.5716
360;2.4894
361;2.3736
362;2.244
363;2.0738
364;1.8718
365;1.6883
366;1.5249
367;1.3648
368;1.2135
369;1.0697
370;0.9378
371;0.8259
372;0.7296
373;0.6359
374;0.5574
375;0.4917
376;0.4342
377;0.389
378;0.3545
379;0.3208
380;0.2888
381;0.2634
382;0.2428
383;0.2247
384;0.2096
385;0.1969
386;0.1864
387;0.1768
388;0.1697
389;0.1634
390;0.1574
391;0.1519
392;0.1479
393;0.1438
394;0.14
395;0.1373
396;0.1342
397;0.1315
398;0.1286
399;0.1264
400;0.1246
401;0.1225
402;0.121
403;0.1194
404;0.1173
405;0.1161
406;0.1147
407;0.1131
408;0.1117
409;0.1104
410;0.1093
411;0.1078
412;0.107
413;0.106
414;0.1047
415;0.1038
416;0.1028
417;0.1019
418;0.1011
419;0.0999
420;0.099
421;0.0985
422;0.0974
423;0.0966
424;0.096
425;0.0952
426;0.0938
427;0.0937
428;0.093
429;0.0921
430;0.091
431;0.0902
432;0.0896
433;0.089
434;0.0881
435;0.0875
436;0.0869
437;0.0861
438;0.0852
439;0.0842
440;0.0837
441;0.083
442;0.0824
443;0.0817
444;0.0809
445;0.08
446;0.0792
447;0.0787
448;0.0781
449;0.0773
450;0.0767
451;0.076
452;0.0752
453;0.0746
454;0.0738
455;0.0733
456;0.0723
457;0.072
458;0.0713
459;0.0702
460;0.0697
461;0.0687
462;0.0683
463;0.068
464;0.0673
465;0.0662
466;0.0655
467;0.0649
468;0.0639
469;0.0632
