80min.csv;;Kemi1\Kemi01;29-09-2017 14:08:09;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.9582
201;2.999
202;3.0703
203;3.1286
204;3.1364
205;3.1675
206;3.1832
207;3.1772
208;3.1437
209;3.1707
210;3.1448
211;3.1487
212;3.1311
213;3.0949
214;3.1165
215;3.0901
216;3.0538
217;3.0589
218;3.0495
219;3.0405
220;3.0416
221;3.0402
222;3.0387
223;3.0462
224;3.0642
225;3.0745
226;3.0741
227;3.0966
228;3.1143
229;3.1304
230;3.124
231;3.1092
232;3.1004
233;3.0871
234;3.0937
235;3.0886
236;3.0874
237;3.0797
238;3.0714
239;3.0713
240;3.0696
241;3.0727
242;3.0822
243;3.0811
244;3.0681
245;3.0466
246;3.054
247;3.0629
248;3.0614
249;3.0449
250;3.0223
251;3.0102
252;3.0064
253;3.0015
254;2.9821
255;2.9614
256;2.9483
257;2.9385
258;2.9474
259;2.9456
260;2.9494
261;2.9398
262;2.9462
263;2.8952
264;2.8771
265;2.8821
266;2.8645
267;2.86
268;2.8525
269;2.8385
270;2.8369
271;2.8358
272;2.8394
273;2.8361
274;2.8218
275;2.8129
276;2.8188
277;2.8199
278;2.8165
279;2.8105
280;2.8167
281;2.82
282;2.8282
283;2.8298
284;2.8279
285;2.8347
286;2.8409
287;2.8626
288;2.8437
289;2.839
290;2.847
291;2.8592
292;2.859
293;2.862
294;2.8718
295;2.8805
296;2.8873
297;2.8976
298;2.8867
299;2.8053
300;2.6065
301;2.3453
302;2.1161
303;1.933
304;1.8027
305;1.7284
306;1.6938
307;1.6893
308;1.7051
309;1.737
310;1.7843
311;1.8443
312;1.909
313;1.9811
314;2.0674
315;2.1463
316;2.2232
317;2.3091
318;2.3943
319;2.4678
320;2.5292
321;2.5823
322;2.6357
323;2.6959
324;2.7292
325;2.7449
326;2.7665
327;2.7721
328;2.7733
329;2.7759
330;2.7849
331;2.7859
332;2.7928
333;2.7997
334;2.7989
335;2.7949
336;2.7866
337;2.7885
338;2.7838
339;2.7755
340;2.7683
341;2.7644
342;2.768
343;2.7722
344;2.7853
345;2.7786
346;2.7747
347;2.7527
348;2.7415
349;2.7337
350;2.7339
351;2.7271
352;2.7252
353;2.7258
354;2.7265
355;2.7236
356;2.7139
357;2.7068
358;2.6761
359;2.6141
360;2.5522
361;2.4554
362;2.3349
363;2.1658
364;1.964
365;1.7739
366;1.6011
367;1.4306
368;1.2695
369;1.1146
370;0.9741
371;0.8543
372;0.7504
373;0.6507
