0min.csv;;Kemi1\Kemi01;29-09-2017 13:31:30;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.9795
201;3.0192
202;3.087
203;3.1775
204;3.2028
205;3.2239
206;3.2474
207;3.2285
208;3.2082
209;3.2178
210;3.2006
211;3.1828
212;3.1971
213;3.1926
214;3.203
215;3.1699
216;3.1714
217;3.1704
218;3.1743
219;3.1782
220;3.1701
221;3.1664
222;3.1799
223;3.1884
224;3.1868
225;3.1783
226;3.1989
227;3.2118
228;3.2293
229;3.2401
230;3.235
231;3.2147
232;3.204
233;3.1942
234;3.1844
235;3.1782
236;3.1776
237;3.1692
238;3.1547
239;3.1533
240;3.1556
241;3.1711
242;3.1746
243;3.1781
244;3.1618
245;3.1503
246;3.1568
247;3.1701
248;3.1723
249;3.1611
250;3.1541
251;3.1431
252;3.161
253;3.1669
254;3.1519
255;3.151
256;3.1625
257;3.1666
258;3.1793
259;3.2005
260;3.2226
261;3.222
262;3.2189
263;3.1695
264;3.1708
265;3.1653
266;3.1425
267;3.1548
268;3.1347
269;3.124
270;3.1213
271;3.132
272;3.1423
273;3.1349
274;3.1279
275;3.1134
276;3.129
277;3.1308
278;3.1193
279;3.1093
280;3.1094
281;3.1167
282;3.125
283;3.1306
284;3.1389
285;3.1538
286;3.1765
287;3.1907
288;3.1889
289;3.1782
290;3.1873
291;3.1952
292;3.1923
293;3.1968
294;3.2245
295;3.2499
296;3.2904
297;3.3309
298;3.3837
299;3.4042
300;3.4438
301;3.451
302;3.4993
303;3.5026
304;3.4794
305;3.4822
306;3.4741
307;3.4741
308;3.4591
309;3.4534
310;3.4282
311;3.4015
312;3.3741
313;3.3317
314;3.3227
315;3.312
316;3.2663
317;3.2076
318;3.1839
319;3.17
320;3.1399
321;3.1134
322;3.0969
323;3.1035
324;3.1112
325;3.0716
326;3.0479
327;3.0143
328;2.9921
329;2.9823
330;2.9677
331;2.9627
332;2.9552
333;2.9614
334;2.9463
335;2.9284
336;2.9233
337;2.9093
338;2.9086
339;2.9009
340;2.8838
341;2.8758
342;2.874
343;2.8799
344;2.8912
345;2.8938
346;2.8745
347;2.8551
348;2.8381
349;2.8358
350;2.8317
351;2.8316
352;2.8186
353;2.8345
354;2.8355
355;2.8301
356;2.823
357;2.8239
358;2.7944
359;2.7375
360;2.6858
361;2.6072
362;2.4923
363;2.3287
364;2.1258
365;1.9387
366;1.7664
367;1.5951
368;1.4311
369;1.273
370;1.1263
371;1.001
372;0.8929
373;0.787
374;0.6967
375;0.6209
376;0.5535
377;0.4999
378;0.4585
379;0.4176
380;0.3784
381;0.346
382;0.3192
383;0.296
384;0.2759
385;0.2588
386;0.244
387;0.2311
388;0.2202
389;0.211
390;0.2027
391;0.1948
392;0.1892
393;0.1835
394;0.1782
395;0.1743
396;0.1704
397;0.1667
398;0.1634
399;0.1608
400;0.1585
401;0.1565
402;0.1545
403;0.1528
404;0.1512
405;0.1499
406;0.1488
407;0.1476
408;0.1467
409;0.146
410;0.1448
411;0.1443
412;0.1437
413;0.143
414;0.1425
415;0.142
416;0.1416
417;0.1413
418;0.1406
419;0.1402
420;0.1398
421;0.1393
422;0.1389
