40min.csv;;Kemi1\Kemi01;29-09-2017 13:50:22;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;2.9457
201;2.98
202;3.0676
203;3.1102
204;3.1781
205;3.1873
206;3.215
207;3.1806
208;3.1608
209;3.1767
210;3.1685
211;3.1437
212;3.1419
213;3.132
214;3.132
215;3.1091
216;3.0939
217;3.089
218;3.0835
219;3.0785
220;3.0778
221;3.0785
222;3.0821
223;3.0855
224;3.099
225;3.0874
226;3.1076
227;3.1231
228;3.1478
229;3.156
230;3.1525
231;3.1391
232;3.1272
233;3.1098
234;3.1132
235;3.1103
236;3.1041
237;3.0982
238;3.0887
239;3.0892
240;3.0863
241;3.0966
242;3.1109
243;3.1085
244;3.0952
245;3.0782
246;3.0769
247;3.0916
248;3.0921
249;3.081
250;3.0616
251;3.0498
252;3.0491
253;3.092
254;3.0283
255;3.0104
256;3.0083
257;3.0073
258;3.0124
259;3.0181
260;3.0306
261;3.0214
262;2.9998
263;2.9818
264;2.9589
265;2.9594
266;2.9483
267;2.9413
268;2.9339
269;2.9205
270;2.9193
271;2.924
272;2.9277
273;2.931
274;2.9106
275;2.905
276;2.9061
277;2.9069
278;2.9054
279;2.8993
280;2.891
281;2.9017
282;2.9115
283;2.9166
284;2.9229
285;2.9298
286;2.9424
287;2.9483
288;2.9595
289;2.9466
290;2.9514
291;2.9614
292;2.9615
293;2.9644
294;2.9798
295;3.0009
296;3.0211
297;3.0534
298;3.0766
299;3.0914
300;3.0935
301;3.1115
302;3.0532
303;2.9827
304;2.9135
305;2.8387
306;2.7888
307;2.7552
308;2.724
309;2.7109
310;2.6997
311;2.6971
312;2.6972
313;2.7023
314;2.7158
315;2.7341
316;2.7416
317;2.7539
318;2.7702
319;2.7888
320;2.803
321;2.805
322;2.8226
323;2.8451
324;2.8628
325;2.8515
326;2.8522
327;2.8483
328;2.8384
329;2.8342
330;2.832
331;2.8346
332;2.834
333;2.8428
334;2.8356
335;2.8277
336;2.8154
337;2.8104
338;2.8071
339;2.8017
340;2.7916
341;2.794
342;2.7952
343;2.793
344;2.8061
345;2.807
346;2.7946
347;2.7724
348;2.7586
349;2.7573
350;2.7516
351;2.7496
352;2.7489
353;2.7499
354;2.7506
355;2.7446
356;2.7298
357;2.7266
358;2.6907
359;2.6205
360;2.5503
361;2.4449
362;2.32
363;2.1511
364;1.9498
365;1.7645
366;1.5961
367;1.4312
368;1.2754
369;1.1263
370;0.9882
371;0.8719
372;0.7719
373;0.6741
374;0.5913
375;0.5231
376;0.4631
377;0.4151
378;0.3784
379;0.343
380;0.3094
381;0.2819
382;0.2599
383;0.2405
384;0.2247
385;0.2113
386;0.1995
387;0.1899
388;0.1816
389;0.1744
390;0.1682
391;0.1623
392;0.1584
393;0.1539
394;0.1497
395;0.1467
396;0.1436
397;0.1407
398;0.1379
399;0.1354
400;0.1335
401;0.1316
402;0.1298
403;0.1278
404;0.1261
405;0.1246
406;0.1231
407;0.1215
408;0.1201
409;0.1189
410;0.1175
411;0.1165
412;0.1155
413;0.1143
414;0.1133
415;0.1123
416;0.1111
417;0.1105
418;0.1096
419;0.1084
420;0.1076
421;0.1063
422;0.1055
423;0.1048
424;0.1039
425;0.103
426;0.1026
427;0.1019
428;0.101
429;0.1002
430;0.099
431;0.0981
432;0.0973
433;0.0964
434;0.0952
435;0.095
436;0.0944
437;0.0934
438;0.0927
439;0.0917
440;0.091
441;0.0903
442;0.0895
443;0.0886
444;0.0877
445;0.0869
446;0.0862
447;0.0855
448;0.0846
449;0.0838
450;0.0829
451;0.0822
452;0.0814
453;0.0806
454;0.0798
455;0.079
456;0.0778
457;0.0772
458;0.0763
459;0.0758
460;0.075
461;0.0745
462;0.0735
463;0.0723
464;0.0716
465;0.0709
466;0.07
467;0.0693
468;0.0684
469;0.0674
470;0.0665
471;0.066
472;0.0653
473;0.0641
474;0.0631
475;0.0623
476;0.0613
477;0.0609
478;0.0598
479;0.0592
480;0.0584
481;0.0574
482;0.0563
483;0.0552
484;0.0547
485;0.054
486;0.0534
487;0.0524
488;0.0517
489;0.0515
490;0.0503
491;0.0494
492;0.0485
