70min.csv;;Kemi1\Kemi01;29-09-2017 14:03:50;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
742;0.0039
743;0.005
744;0.0039
745;0.0036
746;0.0044
747;0.0041
748;0.0039
749;0.0043
750;0.0037
751;0.0045
752;0.0043
753;0.0036
754;0.0039
755;0.0039
756;0.0035
757;0.0038
758;0.0048
759;0.0037
760;0.004
761;0.004
762;0.0033
763;0.0038
764;0.004
765;0.0043
766;0.0033
767;0.0033
768;0.0033
769;0.0037
770;0.0037
771;0.0027
772;0.0039
773;0.0038
774;0.0036
775;0.0032
776;0.0037
777;0.0037
778;0.0034
779;0.0028
780;0.0041
781;0.0037
782;0.0036
783;0.0036
784;0.0026
785;0.0025
786;0.0028
787;0.0024
788;0.004
789;0.0044
790;0.0033
791;0.0029
792;0.0035
793;0.0034
794;0.0032
795;0.0027
796;0.0036
797;0.0036
798;0.0035
799;0.0044
800;0.0052
