20180110_60min.csv;;Kemi1\Kemi01;10-01-2018 17:43:51;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
711;0.018
712;0.0174
713;0.0174
714;0.017
715;0.0181
716;0.0173
717;0.0173
718;0.0176
719;0.0172
720;0.0171
721;0.0174
722;0.0167
723;0.0165
724;0.0177
725;0.0168
726;0.0167
727;0.017
728;0.0172
729;0.0173
730;0.0167
731;0.0171
732;0.0165
733;0.0162
734;0.0166
735;0.017
736;0.0174
737;0.0163
738;0.0165
739;0.0175
740;0.0169
741;0.016
742;0.0162
743;0.0155
744;0.0161
745;0.0154
746;0.0153
747;0.0164
748;0.016
749;0.0153
750;0.0155
751;0.0157
752;0.0159
753;0.0164
754;0.0152
755;0.0148
756;0.016
757;0.0155
758;0.0153
759;0.0159
760;0.0147
761;0.0155
762;0.0145
763;0.0147
764;0.0155
765;0.0157
766;0.0149
767;0.015
768;0.0162
769;0.0161
770;0.0146
771;0.0153
772;0.0148
773;0.0142
774;0.0139
775;0.0144
776;0.0143
777;0.0144
778;0.0136
779;0.0147
780;0.0142
781;0.0145
782;0.0145
783;0.0135
784;0.0146
785;0.0141
786;0.014
787;0.0135
788;0.0125
789;0.0135
790;0.0128
791;0.0129
792;0.0133
793;0.0132
794;0.0134
795;0.0135
796;0.0123
797;0.0122
798;0.0126
799;0.0129
800;0.0139
