20180110_30min.csv;;Kemi1\Kemi01;10-01-2018 17:39:13;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;3.2464
201;3.2707
202;3.3368
203;3.3985
204;3.4662
205;3.4866
206;3.4836
207;3.5074
208;3.483
209;3.4879
210;3.4865
211;3.4707
212;3.5065
213;3.4795
214;3.4815
215;3.4852
216;3.518
217;3.5083
218;3.5381
219;3.5505
220;3.5373
221;3.55
222;3.5694
223;3.5795
224;3.6172
225;3.6255
226;3.6202
227;3.6402
228;3.7379
229;3.7587
230;3.7611
231;3.7262
232;3.6562
233;3.6583
234;3.656
235;3.6571
236;3.6521
237;3.6407
238;3.6368
239;3.6253
240;3.6403
241;3.6224
242;3.6822
243;3.687
244;3.639
245;3.6158
246;3.6224
247;3.6924
248;3.6813
249;3.625
250;3.5833
251;3.5733
252;3.5871
253;3.6401
254;3.5679
255;3.5193
256;3.5077
257;3.5026
258;3.4821
259;3.5094
260;3.5083
261;3.4893
262;3.4859
263;3.4446
264;3.44
265;3.4362
266;3.4575
267;3.4433
268;3.4252
269;3.417
270;3.4099
271;3.4236
272;3.3919
273;3.4092
274;3.4073
275;3.3979
276;3.3985
277;3.4138
278;3.4093
279;3.4105
280;3.4012
281;3.4074
282;3.4101
283;3.399
284;3.4235
285;3.4545
286;3.4301
287;3.4275
288;3.4515
289;3.4661
290;3.4576
291;3.4632
292;3.4598
293;3.4571
294;3.4688
295;3.4927
296;3.5011
297;3.5258
298;3.5222
299;3.4588
300;3.3349
301;3.1352
302;2.9111
303;2.7083
304;2.5551
305;2.4623
306;2.4094
307;2.3938
308;2.4045
309;2.4331
310;2.4822
311;2.5464
312;2.6204
313;2.6985
314;2.7997
315;2.8874
316;2.9696
317;3.0515
318;3.1407
319;3.2087
320;3.2566
321;3.2731
322;3.3143
323;3.3725
324;3.3936
325;3.3905
326;3.3969
327;3.3844
328;3.3737
329;3.3827
330;3.3815
331;3.3904
332;3.3895
333;3.3881
334;3.3784
335;3.3673
336;3.3581
337;3.3528
338;3.3554
339;3.3487
340;3.3513
341;3.3447
342;3.3516
343;3.3485
344;3.372
345;3.3503
346;3.3718
347;3.3289
348;3.2958
349;3.3246
350;3.3021
351;3.3056
352;3.2998
353;3.3227
354;3.3066
355;3.315
356;3.3216
357;3.3258
358;3.3007
359;3.2604
360;3.2306
361;3.1652
362;3.0594
363;2.9019
364;2.6823
365;2.4784
366;2.2872
367;2.0917
368;1.9028
369;1.7204
370;1.5542
371;1.4121
372;1.2888
373;1.169
374;1.0686
375;0.9846
376;0.9123
377;0.8546
378;0.8114
379;0.7697
380;0.7313
381;0.7018
382;0.679
383;0.6602
384;0.6469
385;0.637
386;0.63
387;0.6261
388;0.6246
389;0.6249
390;0.6269
391;0.6302
392;0.634
393;0.6398
394;0.6463
395;0.6525
396;0.6607
397;0.6689
398;0.678
399;0.6866
400;0.6952
401;0.7041
402;0.7127
403;0.7222
404;0.731
405;0.7396
406;0.7488
407;0.7576
408;0.7667
409;0.7753
410;0.7836
411;0.7909
412;0.7985
413;0.8057
414;0.8128
415;0.8192
416;0.8258
417;0.8316
418;0.8369
419;0.8421
420;0.8465
421;0.8502
422;0.8536
423;0.8566
424;0.8592
425;0.8612
426;0.8628
427;0.8641
428;0.8651
429;0.8656
430;0.8655
431;0.8652
432;0.8649
433;0.8642
434;0.8627
435;0.8615
436;0.8597
437;0.8579
438;0.8557
439;0.8534
440;0.8507
441;0.8481
442;0.845
443;0.8418
444;0.8386
445;0.8349
446;0.8314
447;0.8281
448;0.8245
449;0.8209
450;0.8172
451;0.8136
452;0.8102
453;0.8067
454;0.8029
455;0.7993
456;0.7961
457;0.7929
458;0.7899
459;0.7871
460;0.7847
461;0.7826
462;0.7801
463;0.7785
464;0.7769
465;0.7756
466;0.7746
467;0.7738
468;0.7735
469;0.7734
470;0.7737
471;0.7743
472;0.7748
473;0.776
474;0.7772
475;0.7787
476;0.7804
477;0.7822
478;0.784
479;0.7861
480;0.7885
481;0.7905
482;0.7927
483;0.7948
484;0.7966
485;0.7984
486;0.8011
487;0.8031
488;0.8052
489;0.807
490;0.809
491;0.8104
492;0.8115
493;0.8128
494;0.8138
495;0.8147
496;0.815
497;0.8154
498;0.8154
499;0.815
500;0.8145
501;0.8135
502;0.8121
503;0.8106
504;0.8092
505;0.8072
506;0.8043
507;0.8018
508;0.799
509;0.7956
510;0.792
511;0.7877
512;0.7836
513;0.7791
514;0.7742
515;0.7688
516;0.7635
517;0.7575
518;0.751
519;0.745
520;0.7387
521;0.7319
522;0.7238
523;0.7159
524;0.7081
525;0.6997
526;0.6917
527;0.6828
528;0.6736
529;0.6656
530;0.6571
531;0.6474
532;0.6372
533;0.6265
534;0.6171
535;0.6076
536;0.5957
537;0.5859
538;0.5758
539;0.5643
540;0.5527
541;0.5413
542;0.5318
543;0.5211
