20170110_0min.csv;;Kemi1\Kemi01;10-01-2018 17:33:00;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
200;3.4755
201;3.4743
202;3.5787
203;3.6506
204;3.6928
205;3.7187
206;3.7394
207;3.7595
208;3.7464
209;3.7327
210;3.7631
211;3.8177
212;3.8201
213;3.7425
214;3.7786
215;3.7564
216;3.7585
217;3.8179
218;3.866
219;3.831
220;3.8927
221;3.9039
222;3.9175
223;4.0016
224;4.0853
225;4.0214
226;4.06
227;4.254
228;4.3928
229;4.443
230;4.3888
231;4.3109
232;4.1959
233;4.1958
234;4.1931
235;4.1856
236;4.1879
237;4.1656
238;4.1405
239;4.143
240;4.1492
241;4.1405
242;4.3032
243;4.4014
244;4.2005
245;4.1368
246;4.1615
247;4.3429
248;4.3885
249;4.2047
250;4.1392
251;4.1447
252;4.1347
253;4.0777
254;4.0151
255;4.0077
256;4.006
257;4.062
258;3.9621
259;4.0958
260;4.1025
261;4.1886
262;4.0568
263;4.0075
264;4.0168
265;4.0007
266;4.0209
267;4.0192
268;4.0667
269;4.0054
270;4.0242
271;3.9991
272;4.248
273;3.9954
274;4.0144
275;4.0063
276;3.9788
277;4.0047
278;4.0149
279;4.0165
280;3.9905
281;4.0224
282;4.1523
283;4.0765
284;4.0177
285;4.0082
286;4.1193
287;4.2688
288;4.1072
289;4.0098
290;4.0817
291;4.1144
292;4.1468
293;4.1231
294;4.2004
295;4.169
296;4.1802
297;4.1415
298;4.1474
299;4.0885
300;3.9817
301;3.8041
302;3.5762
303;3.3869
304;3.2448
305;3.1512
306;3.0888
307;3.0666
308;3.0633
309;3.0745
310;3.1146
311;3.1751
312;3.23
313;3.3096
314;3.3944
315;3.4596
316;3.5367
317;3.5896
318;3.6639
319;3.7424
320;3.7684
321;3.8083
322;3.8064
323;3.9156
324;3.9855
325;3.8783
326;3.9301
327;3.8863
328;3.8902
329;3.8732
330;3.8225
331;3.8127
332;3.8944
333;3.8471
334;3.8142
335;3.8464
336;3.812
337;3.8354
338;3.8984
339;3.8162
340;3.8253
341;3.8166
342;3.8108
343;3.8392
344;3.9024
345;3.8939
346;3.8495
347;3.8306
348;3.7421
349;3.7842
350;3.7818
351;3.7977
352;3.8082
353;3.814
354;3.8399
355;3.8738
356;3.838
357;3.8984
358;3.8894
359;3.779
360;3.7293
361;3.6784
362;3.5382
363;3.3428
364;3.0966
365;2.8876
366;2.6951
367;2.5029
368;2.3184
369;2.1438
370;1.9848
371;1.8485
372;1.7302
373;1.6181
374;1.5248
375;1.4483
376;1.3826
377;1.3331
378;1.2957
379;1.2622
380;1.2334
381;1.2138
382;1.2012
383;1.1937
384;1.1914
385;1.1939
386;1.1998
387;1.2093
388;1.2217
389;1.2354
390;1.2528
391;1.2721
392;1.2899
393;1.3122
394;1.3356
395;1.3566
396;1.3823
397;1.4083
398;1.4346
399;1.4602
400;1.4848
401;1.5095
402;1.5349
403;1.5614
404;1.5861
405;1.6096
406;1.634
407;1.6586
408;1.6831
409;1.7062
410;1.7283
411;1.7489
412;1.7683
413;1.789
414;1.8079
415;1.8258
416;1.8433
417;1.8594
418;1.8739
419;1.8891
420;1.9015
421;1.912
422;1.9216
423;1.9304
424;1.938
425;1.944
426;1.9491
427;1.9526
428;1.9553
429;1.9579
430;1.9584
431;1.9582
432;1.9575
433;1.9559
434;1.9546
435;1.9512
436;1.9475
437;1.9429
438;1.9383
