20180119_1_A_60min.csv;;Kemi1\Kemi01;20-01-2018 15:45:44;GENESYS 10S UV-Vis;2L9T161212;4.006
nm;A
400;0.6444
401;0.6483
402;0.6523
403;0.6567
404;0.6612
405;0.6654
406;0.6702
407;0.6747
408;0.6797
409;0.6842
410;0.6885
411;0.6926
412;0.697
413;0.701
414;0.7053
415;0.7093
416;0.7132
417;0.7169
418;0.7205
419;0.7239
420;0.7274
421;0.7301
422;0.7328
423;0.7358
424;0.7378
425;0.7399
426;0.7418
427;0.7436
428;0.7451
429;0.7464
430;0.7477
431;0.7485
432;0.7492
433;0.7496
434;0.7499
435;0.7501
436;0.7499
437;0.7497
438;0.7494
439;0.7489
440;0.748
441;0.7472
442;0.7464
443;0.7452
444;0.7442
445;0.7426
446;0.7413
447;0.7399
448;0.7384
449;0.7371
450;0.7355
451;0.734
452;0.7324
453;0.7309
454;0.7292
455;0.7277
456;0.7262
457;0.7247
458;0.7236
459;0.7222
460;0.7211
461;0.7201
462;0.7192
463;0.7187
464;0.7182
465;0.7179
466;0.7178
467;0.7178
468;0.7176
469;0.7178
470;0.7183
471;0.7189
472;0.7195
473;0.72
474;0.7212
475;0.7222
476;0.7233
477;0.7243
478;0.7257
479;0.727
480;0.7281
481;0.7295
482;0.7305
483;0.7315
484;0.7326
485;0.7339
486;0.7351
487;0.7359
488;0.7365
489;0.7376
490;0.7383
491;0.7388
492;0.739
493;0.7392
494;0.7389
495;0.7386
496;0.7382
497;0.7375
498;0.7365
499;0.7358
500;0.7344
501;0.7329
502;0.7311
503;0.7287
504;0.7267
505;0.7241
506;0.7216
507;0.7188
508;0.7151
509;0.7117
510;0.7081
511;0.7037
512;0.6998
513;0.6951
514;0.6907
515;0.6858
516;0.6805
517;0.6752
518;0.6694
519;0.6644
520;0.6585
521;0.6522
522;0.6455
523;0.639
524;0.6319
525;0.625
526;0.618
527;0.611
528;0.6033
529;0.5965
530;0.5896
531;0.5816
532;0.573
533;0.5642
534;0.5567
535;0.5488
536;0.5392
537;0.5307
538;0.5227
539;0.5132
540;0.5042
541;0.4948
542;0.4868
543;0.4784
544;0.4686
545;0.4591
546;0.4491
547;0.4399
548;0.4307
549;0.4219
550;0.4121
551;0.4029
552;0.3933
553;0.384
554;0.3753
555;0.3657
556;0.3566
557;0.3475
558;0.3392
559;0.3298
560;0.3214
561;0.3131
562;0.3046
563;0.2959
564;0.2873
565;0.2794
566;0.2713
567;0.2642
568;0.2562
569;0.249
570;0.2418
571;0.2348
572;0.2281
573;0.2216
574;0.2157
575;0.209
576;0.2031
577;0.1975
578;0.1917
579;0.1861
580;0.1809
581;0.1745
582;0.1704
583;0.1652
584;0.161
585;0.1562
586;0.1518
587;0.1474
588;0.1432
589;0.1394
590;0.1353
591;0.1315
592;0.1281
593;0.1244
594;0.1214
595;0.118
596;0.1146
597;0.1114
598;0.1093
599;0.1066
600;0.1033
601;0.1007
602;0.0984
603;0.0958
604;0.0934
605;0.0914
606;0.0893
607;0.0872
608;0.085
609;0.0832
610;0.0812
611;0.0798
612;0.0778
613;0.0766
614;0.0745
615;0.0729
616;0.0715
617;0.07
618;0.0691
619;0.0677
620;0.066
621;0.0647
622;0.0632
623;0.0625
624;0.0612
625;0.0597
626;0.0592
627;0.0585
628;0.0577
629;0.0563
630;0.0547
631;0.0547
632;0.0538
633;0.053
634;0.0521
635;0.0514
636;0.0507
637;0.0501
638;0.0494
639;0.0487
640;0.0478
641;0.0468
642;0.0464
643;0.0458
644;0.0447
645;0.0445
646;0.0446
647;0.0438
648;0.0429
649;0.0427
650;0.0418
651;0.0419
652;0.0415
653;0.0407
654;0.0404
655;0.0397
656;0.0396
657;0.0398
658;0.0389
659;0.0386
660;0.0384
661;0.0375
662;0.0377
663;0.0376
664;0.0374
665;0.0372
666;0.0363
667;0.0366
668;0.0352
669;0.0354
670;0.0349
671;0.0343
672;0.0337
673;0.0335
674;0.0337
675;0.0334
676;0.0326
677;0.032
678;0.032
679;0.0319
680;0.032
681;0.0318
682;0.0317
683;0.031
684;0.0309
685;0.0311
686;0.0303
687;0.0308
688;0.0304
689;0.0299
690;0.0298
691;0.029
692;0.0295
693;0.0287
694;0.0291
695;0.0291
696;0.0282
697;0.0284
698;0.0277
699;0.028
700;0.0283
