3396.055664	-2.904507
3393.864258	3.049572
3391.671875	-18.442690
3389.479492	6.816518
3387.285156	5.848583
3385.090820	13.995553
3382.896484	1.634537
3380.701172	13.193348
3378.504883	-5.991953
3376.308594	19.218693
3374.111328	1.179185
3371.913086	4.761077
3369.714844	14.026150
3367.515625	30.106562
3365.315430	25.720364
3363.115234	17.927475
3360.915039	24.904745
3358.712891	10.302204
3356.510742	1.383459
3354.307617	17.437590
3352.104492	17.597672
3349.900391	13.220100
3347.696289	33.791805
3345.491211	4.470696
3343.285156	-6.701018
3341.078125	34.252064
3338.871094	2.688604
3336.663086	3.981571
3334.455078	18.858158
3332.246094	11.090868
3330.037109	19.167513
3327.826172	1.223557
3325.615234	9.297550
3323.404297	27.540892
3321.192383	20.909800
3318.979492	-4.925498
3316.766602	31.377644
3314.552734	-0.093183
3312.337891	18.124947
3310.123047	8.117656
3307.907227	15.039587
3305.690430	16.317436
3303.473633	-6.086353
3301.255859	31.269983
3299.037109	31.413807
3296.818359	22.543489
3294.598633	31.699657
3292.378906	16.076977
3290.158203	22.977398
3287.936523	12.992168
3285.714844	9.762669
3283.492188	22.281584
3281.268555	21.299374
3279.044922	37.179523
3276.820313	47.431110
3274.595703	38.576523
3272.369141	44.328239
3270.143555	19.758055
3267.916016	14.285141
3265.688477	24.526434
3263.459961	32.517643
3261.231445	58.449867
3259.001953	24.937555
3256.771484	55.340446
3254.541016	65.553436
3252.309570	57.834431
3250.077148	24.358236
3247.844727	63.682991
3245.611328	51.492012
3243.376953	52.736691
3241.142578	51.742554
3238.907227	54.103996
3236.671875	64.290627
3234.435547	52.114353
3232.198242	52.237301
3229.960938	52.359631
3227.721680	54.715347
3225.483398	50.369705
3223.243164	43.793682
3221.002930	64.003479
3218.762695	74.160690
3216.520508	59.774963
3214.278320	67.696823
3212.036133	88.989861
3209.791992	83.525734
3207.548828	52.440941
3205.303711	72.605263
3203.058594	79.396606
3200.812500	98.427818
3198.565430	94.079277
3196.318359	67.483238
3194.070313	68.705788
3191.822266	74.374542
3189.573242	121.166229
3187.323242	93.479660
3185.073242	91.358986
3182.821289	72.580421
3180.570313	69.355682
3178.317383	98.321075
3176.064453	87.322594
3173.811523	86.313751
3171.556641	69.779045
3169.301758	88.731445
3167.045898	82.179932
3164.790039	105.549400
3162.533203	86.810738
3160.275391	94.660713
