#X		#Y		#Wave		#Intensity
-8.000000	-4.000000	3396.055664	-176.736008
-8.000000	-4.000000	3393.864258	47.186089
-8.000000	-4.000000	3391.671875	39.942036
-8.000000	-4.000000	3389.479492	246.488281
-8.000000	-4.000000	3387.285156	91.141312
-8.000000	-4.000000	3385.090820	43.618046
-8.000000	-4.000000	3382.896484	30.947899
-8.000000	-4.000000	3380.701172	61.091606
-8.000000	-4.000000	3378.504883	97.600777
-8.000000	-4.000000	3376.308594	6.179479
-8.000000	-4.000000	3374.111328	-59.441540
-8.000000	-4.000000	3371.913086	124.808052
-8.000000	-4.000000	3369.714844	142.530502
-8.000000	-4.000000	3367.515625	228.072357
-8.000000	-4.000000	3365.315430	275.694580
-8.000000	-4.000000	3363.115234	1.383915
-8.000000	-4.000000	3360.915039	289.135651
-8.000000	-4.000000	3358.712891	174.413986
-8.000000	-4.000000	3356.510742	171.820084
-8.000000	-4.000000	3354.307617	76.990974
-8.000000	-4.000000	3352.104492	171.393372
-8.000000	-4.000000	3349.900391	226.890091
-8.000000	-4.000000	3347.696289	183.422226
-8.000000	-4.000000	3345.491211	234.939774
-8.000000	-4.000000	3343.285156	90.109497
-8.000000	-4.000000	3341.078125	18.763950
-8.000000	-4.000000	3338.871094	-156.990189
-8.000000	-4.000000	3336.663086	-157.346878
-8.000000	-4.000000	3334.455078	34.528873
-8.000000	-4.000000	3332.246094	97.073318
-8.000000	-4.000000	3330.037109	-70.298721
-8.000000	-4.000000	3327.826172	-20.582621
-8.000000	-4.000000	3325.615234	-120.341141
-8.000000	-4.000000	3323.404297	-199.870087
-8.000000	-4.000000	3321.192383	-105.467041
-8.000000	-4.000000	3318.979492	-94.879616
-8.000000	-4.000000	3316.766602	68.042603
-8.000000	-4.000000	3314.552734	62.483650
-8.000000	-4.000000	3312.337891	475.623108
-8.000000	-4.000000	3310.123047	240.597366
-8.000000	-4.000000	3307.907227	99.236214
-8.000000	-4.000000	3305.690430	4.093702
-8.000000	-4.000000	3303.473633	161.491379
-8.000000	-4.000000	3301.255859	127.063042
-8.000000	-4.000000	3299.037109	250.350555
-8.000000	-4.000000	3296.818359	255.182877
-8.000000	-4.000000	3294.598633	58.318218
-8.000000	-4.000000	3292.378906	147.513016
-8.000000	-4.000000	3290.158203	-292.502258
-8.000000	-4.000000	3287.936523	98.239250
-8.000000	-4.000000	3285.714844	227.681091
-8.000000	-4.000000	3283.492188	309.766083
-8.000000	-4.000000	3281.268555	125.267258
-8.000000	-4.000000	3279.044922	45.381729
-8.000000	-4.000000	3276.820313	170.051819
-8.000000	-4.000000	3274.595703	144.073975
-8.000000	-4.000000	3272.369141	395.530426
-8.000000	-4.000000	3270.143555	184.190872
-8.000000	-4.000000	3267.916016	361.378998
-8.000000	-4.000000	3265.688477	271.359955
-8.000000	-4.000000	3263.459961	461.879852
-8.000000	-4.000000	3261.231445	229.439514
-8.000000	-4.000000	3259.001953	2.745744
-8.000000	-4.000000	3256.771484	88.951019
-8.000000	-4.000000	3254.541016	-49.016537
-8.000000	-4.000000	3252.309570	322.879669
-8.000000	-4.000000	3250.077148	412.340546
-8.000000	-4.000000	3247.844727	116.586868
-8.000000	-4.000000	3245.611328	7.973236
-8.000000	-4.000000	3243.376953	123.274483
-8.000000	-4.000000	3241.142578	227.359421
-8.000000	-4.000000	3238.907227	237.473022
-8.000000	-4.000000	3236.671875	190.597122
-8.000000	-4.000000	3234.435547	217.572235
-8.000000	-4.000000	3232.198242	246.817200
-8.000000	-4.000000	3229.960938	88.403381
-8.000000	-4.000000	3227.721680	153.516510
-8.000000	-4.000000	3225.483398	245.441071
-8.000000	-4.000000	3223.243164	172.171036
-8.000000	-4.000000	3221.002930	148.103714
-8.000000	-4.000000	3218.762695	225.633881
-8.000000	-4.000000	3216.520508	357.841644
-8.000000	-4.000000	3214.278320	433.174591
-8.000000	-4.000000	3212.036133	44.826164
-8.000000	-4.000000	3209.791992	27.856789
-8.000000	-4.000000	3207.548828	-9.087107
-8.000000	-4.000000	3205.303711	93.289268
-8.000000	-4.000000	3203.058594	32.009029
-8.000000	-4.000000	3200.812500	590.843445
-8.000000	-4.000000	3198.565430	130.129959
-8.000000	-4.000000	3196.318359	240.455917
-8.000000	-4.000000	3194.070313	161.736938
-8.000000	-4.000000	3191.822266	64.243683
-8.000000	-4.000000	3189.573242	109.171013
-8.000000	-4.000000	3187.323242	215.278015
-8.000000	-4.000000	3185.073242	155.887756
-8.000000	-4.000000	3182.821289	229.896637
-8.000000	-4.000000	3180.570313	-1.375209
-8.000000	-4.000000	3178.317383	109.447525
-8.000000	-4.000000	3176.064453	96.019157
-8.000000	-4.000000	3173.811523	182.529907
-8.000000	-4.000000	3171.556641	180.370422
-8.000000	-4.000000	3169.301758	231.522720
-8.000000	-4.000000	3167.045898	62.177578
-8.000000	-4.000000	3164.790039	291.926758
-8.000000	-4.000000	3162.533203	24.263714
-8.000000	-4.000000	3160.275391	130.060165
-8.000000	-4.000000	3158.017578	421.888062
-8.000000	-4.000000	3155.758789	133.686157
-8.000000	-4.000000	3153.500000	-27.008879
-8.000000	-4.000000	3151.239258	229.523911
-8.000000	-4.000000	3148.978516	29.288876
-8.000000	-4.000000	3146.717773	94.594795
-8.000000	-4.000000	3144.455078	-66.598938
-8.000000	-4.000000	3142.193359	187.841370
-8.000000	-4.000000	3139.929688	132.956314
-8.000000	-4.000000	3137.666016	-25.599985
-8.000000	-4.000000	3135.401367	-123.244225
-8.000000	-4.000000	3133.135742	47.461205
-8.000000	-4.000000	3130.870117	-17.945913
-8.000000	-4.000000	3128.603516	172.690018
-8.000000	-4.000000	3126.336914	65.584389
-8.000000	-4.000000	3124.068359	10.464584
-8.000000	-4.000000	3121.800781	264.052704
-8.000000	-4.000000	3119.531250	69.185112
-8.000000	-4.000000	3117.261719	218.182846
-8.000000	-4.000000	3114.991211	-68.853096
-8.000000	-4.000000	3112.719727	62.694294
-8.000000	-4.000000	3110.448242	149.143417
-8.000000	-4.000000	3108.175781	233.448837
-8.000000	-4.000000	3105.903320	311.202240
-8.000000	-4.000000	3103.629883	152.608246
-8.000000	-4.000000	3101.355469	-139.899872
-8.000000	-4.000000	3099.080078	-50.806767
-8.000000	-4.000000	3096.804688	27.348148
-8.000000	-4.000000	3094.528320	82.494156
-8.000000	-4.000000	3092.251953	75.121025
-8.000000	-4.000000	3089.974609	178.718628
-8.000000	-4.000000	3087.696289	-72.094284
-8.000000	-4.000000	3085.416992	266.461151
