#X		#Y		#Wave		#Intensity
22.000000	32.000000	1539.115234	158.211029
22.000000	32.000000	1537.914063	-49.109379
22.000000	32.000000	1536.712891	116.688263
22.000000	32.000000	1535.511719	-48.533901
22.000000	32.000000	1534.310547	-11.939627
22.000000	32.000000	1533.107422	-29.496651
22.000000	32.000000	1531.906250	-90.808235
22.000000	32.000000	1530.703125	120.265877
22.000000	32.000000	1529.501953	104.558411
22.000000	32.000000	1528.298828	57.631042
22.000000	32.000000	1527.095703	66.773125
22.000000	32.000000	1525.892578	36.370193
22.000000	32.000000	1524.689453	-19.010601
22.000000	32.000000	1523.486328	-37.040874
22.000000	32.000000	1522.281250	150.491760
22.000000	32.000000	1521.078125	221.605057
22.000000	32.000000	1519.873047	24.856750
22.000000	32.000000	1518.669922	31.516884
22.000000	32.000000	1517.464844	-38.643330
22.000000	32.000000	1516.259766	-90.154984
22.000000	32.000000	1515.054688	127.970894
22.000000	32.000000	1513.849609	119.900986
22.000000	32.000000	1512.642578	86.919167
22.000000	32.000000	1511.437500	109.862900
22.000000	32.000000	1510.230469	91.311378
22.000000	32.000000	1509.025391	56.127270
22.000000	32.000000	1507.818359	147.322052
22.000000	32.000000	1506.611328	109.998039
22.000000	32.000000	1505.404297	2.224191
22.000000	32.000000	1504.197266	93.252075
22.000000	32.000000	1502.990234	103.458237
22.000000	32.000000	1501.781250	1.853819
22.000000	32.000000	1500.574219	167.222839
22.000000	32.000000	1499.365234	-0.646974
22.000000	32.000000	1498.158203	168.725906
22.000000	32.000000	1496.949219	176.671921
22.000000	32.000000	1495.740234	139.082489
22.000000	32.000000	1494.531250	70.459068
22.000000	32.000000	1493.322266	150.677628
22.000000	32.000000	1492.113281	59.279148
22.000000	32.000000	1490.902344	34.029514
22.000000	32.000000	1489.693359	35.605793
22.000000	32.000000	1488.482422	165.245239
22.000000	32.000000	1487.271484	106.859627
22.000000	32.000000	1486.060547	122.808716
22.000000	32.000000	1484.849609	58.207161
22.000000	32.000000	1483.638672	340.391754
22.000000	32.000000	1482.427734	304.618744
22.000000	32.000000	1481.216797	386.450928
22.000000	32.000000	1480.003906	377.471069
22.000000	32.000000	1478.792969	380.833984
22.000000	32.000000	1477.580078	326.446899
22.000000	32.000000	1476.367188	261.751221
22.000000	32.000000	1475.154297	135.216400
22.000000	32.000000	1473.941406	346.728485
22.000000	32.000000	1472.728516	115.094360
22.000000	32.000000	1471.515625	171.972961
22.000000	32.000000	1470.302734	206.155045
22.000000	32.000000	1469.087891	-97.439194
22.000000	32.000000	1467.873047	103.554092
22.000000	32.000000	1466.660156	53.276711
22.000000	32.000000	1465.445313	-130.774567
22.000000	32.000000	1464.230469	131.809097
22.000000	32.000000	1463.015625	135.026886
22.000000	32.000000	1461.800781	103.259285
22.000000	32.000000	1460.583984	50.938931
22.000000	32.000000	1459.369141	237.156967
22.000000	32.000000	1458.152344	197.146637
22.000000	32.000000	1456.937500	231.130981
22.000000	32.000000	1455.720703	203.450058
22.000000	32.000000	1454.503906	239.471771
22.000000	32.000000	1453.287109	205.620483
22.000000	32.000000	1452.070313	126.585686
22.000000	32.000000	1450.851563	72.231873
22.000000	32.000000	1449.634766	284.806183
22.000000	32.000000	1448.416016	25.141020
22.000000	32.000000	1447.199219	102.166679
22.000000	32.000000	1445.980469	72.462105
22.000000	32.000000	1444.761719	100.213112
22.000000	32.000000	1443.542969	-11.542282
22.000000	32.000000	1442.324219	53.124096
